Time (Month),Consumption (KWh) per household, Avg Tariff (c/KWh) per household,Wholesale ($/MWh),GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households)
1979-12-01,322.7175516695315,17.6564998626709,0.0,0.2947059653327695,1330523.0
1980-01-01,358.6888179123518,24.080001831054688,0.0,0.3384147785645997,1332600.0
1980-02-01,337.69728881246465,24.080001831054688,0.0,0.3186097451181717,1334655.0
1980-03-01,324.34302316882497,24.080001831054688,0.0,0.30601030002948887,1336710.0
1980-04-01,317.8293987368956,24.080001831054688,0.0,0.299864868316759,1338765.0
1980-05-01,347.6824350024612,24.080001831054688,0.0,0.3280305034178317,1340820.0
1980-06-01,360.24636972912595,24.080001831054688,0.0,0.33988427450320746,1342875.0
1980-07-01,363.46006390667173,24.080001831054688,0.0,0.34291635241411994,1344930.0
1980-08-01,358.8081901431716,24.080001831054688,0.0,0.3385274032587747,1346985.0
1980-09-01,323.517163130819,24.080001831054688,0.0,0.30523111429621996,1349040.0
1980-10-01,316.88336589951115,24.080001831054688,0.0,0.2989722885408981,1351095.0
1980-11-01,307.0737954033182,24.080001831054688,0.0,0.2897171682491846,1353150.0
1980-12-01,319.68442966193305,24.080001831054688,0.0,0.3016150294533024,1355205.0
1981-01-01,368.99885136314975,22.007999420166016,0.0,0.3636423702186115,1357261.0
1981-02-01,361.1044129061687,22.007999420166016,0.0,0.35586251644238864,1359195.0
1981-03-01,357.1552319802164,22.007999420166016,0.0,0.3519706508242866,1361129.0
1981-04-01,338.73752992341514,22.007999420166016,0.0,0.31098779087313577,1363063.0
1981-05-01,370.9350414323255,22.007999420166016,0.0,0.34054763330699606,1364997.0
1981-06-01,368.83054539695127,22.007999420166016,0.0,0.3386155153934094,1366931.0
1981-07-01,375.00961106464115,22.007999420166016,0.0,0.34428837273444873,1368865.0
1981-08-01,368.40108852574303,22.007999420166016,0.0,0.3382212352935676,1370799.0
1981-09-01,345.121898249696,22.007999420166016,0.0,0.31684911332326926,1372733.0
1981-10-01,357.64545613592236,22.007999420166016,0.0,0.32834674370196776,1374667.0
1981-11-01,346.60533444331367,22.007999420166016,0.0,0.3182110419561194,1376601.0
1981-12-01,342.7357892617888,22.007999420166016,0.0,0.3146585052893207,1378535.0
1982-01-01,365.96538028856673,23.121498107910156,0.0,0.2717113282996718,1380478.0
1982-02-01,396.6223934520158,23.121498107910156,0.0,0.2944725984183237,1382288.0
1982-03-01,372.5443393459134,23.121498107910156,0.0,0.27659584426522493,1384098.0
1982-04-01,349.30436850786634,23.121498107910156,0.0,0.25934132253953013,1385908.0
1982-05-01,374.7071180888336,23.121498107910156,0.0,0.27820162265069814,1387718.0
1982-06-01,381.9428701688631,23.121498107910156,0.0,0.28357378725828225,1389528.0
1982-07-01,391.74615549923885,23.121498107910156,0.0,0.290852242749444,1391338.0
1982-08-01,378.284961468559,23.121498107910156,0.0,0.2808579687956959,1393148.0
1982-09-01,354.8175599193668,23.121498107910156,0.0,0.26343456143795174,1394958.0
1982-10-01,363.2365933354716,23.121498107910156,0.0,0.2696853090028416,1396768.0
1982-11-01,357.177477766703,23.121498107910156,0.0,0.2651866852810272,1398578.0
1982-12-01,357.45617910893264,23.121498107910156,0.0,0.26539363944856914,1400388.0
1983-01-01,365.82208648788196,22.63050079345703,0.0,0.2769137506666005,1402208.0
1983-02-01,380.06221725498517,22.63050079345703,0.0,0.2876930166868639,1404313.0
1983-03-01,367.61845962580117,22.63050079345703,0.0,0.2782735109546024,1406418.0
1983-04-01,352.6046654900204,22.63050079345703,0.0,0.2669086350513835,1408523.0
1983-05-01,378.12577979453124,22.63050079345703,0.0,0.28622720959520526,1410628.0
1983-06-01,361.44539962611475,22.63050079345703,0.0,0.27360075667260403,1412733.0
1983-07-01,385.7968191411314,22.63050079345703,0.0,0.29203389040542055,1414838.0
1983-08-01,385.5236237449213,22.63050079345703,0.0,0.29182704859029446,1416943.0
1983-09-01,346.7401208415783,22.63050079345703,0.0,0.2624694026785524,1419048.0
1983-10-01,363.7123782590615,22.63050079345703,0.0,0.2753167818110125,1421153.0
1983-11-01,348.4050765918758,22.63050079345703,0.0,0.26372974823137024,1423258.0
1983-12-01,339.63203583929146,22.63050079345703,0.0,0.25708885451604535,1425363.0
1984-01-01,392.84199994255573,25.871997833251953,0.0,0.28820016013031796,1427471.0
1984-02-01,377.2348371472409,25.871997833251953,0.0,0.27675028390647183,1429942.0
1984-03-01,367.34150695365093,25.871997833251953,0.0,0.2694922584864533,1432413.0
1984-04-01,356.30704729441544,25.871997833251953,0.0,0.2613970664346455,1434884.0
1984-05-01,375.8684354247907,25.871997833251953,0.0,0.2757478995790252,1437355.0
1984-06-01,375.70103957005915,25.871997833251953,0.0,0.2635187485113696,1439826.0
1984-07-01,388.78993889608034,25.871997833251953,0.0,0.2726993509282882,1442297.0
1984-08-01,366.8421158275931,25.871997833251953,0.0,0.25730505901577044,1444768.0
1984-09-01,352.05490851891085,25.871997833251953,0.0,0.2469332078560596,1447239.0
1984-10-01,365.20713625483717,25.871997833251953,0.0,0.25615825112423146,1449710.0
1984-11-01,357.3606914358472,25.871997833251953,0.0,0.2506547029510764,1452181.0
1984-12-01,359.97866671891285,25.871997833251953,0.0,0.25249099147494924,1454652.0
1985-01-01,370.17086806763695,24.2760009765625,0.0,0.26902991173351504,1457133.0
1985-02-01,372.6369249630997,24.2760009765625,0.0,0.27082215671425536,1460015.0
1985-03-01,376.1181580111245,24.2760009765625,0.0,0.2733522430872224,1462897.0
1985-04-01,355.28405458803815,24.2760009765625,0.0,0.2582106192537547,1465779.0
1985-05-01,377.1713656180698,24.2760009765625,0.0,0.2741176765507392,1468661.0
1985-06-01,375.4919156286972,24.2760009765625,0.0,0.26059880614094233,1471543.0
1985-07-01,393.15915526391643,24.2760009765625,0.0,0.27286019013157525,1474425.0
1985-08-01,388.6279222937412,24.2760009765625,0.0,0.26971546322853474,1477307.0
1985-09-01,366.0591231930517,24.2760009765625,0.0,0.25405222726780924,1480189.0
1985-10-01,361.1933026132936,24.2760009765625,0.0,0.25067529639152186,1483071.0
1985-11-01,351.2145909056343,24.2760009765625,0.0,0.24374986495643325,1485953.0
1985-12-01,347.6256603317359,24.2760009765625,0.0,0.24125905297878938,1488835.0
1986-01-01,390.25097706003805,28.35500144958496,0.0,0.2718375018851848,1491720.0
1986-02-01,380.7408237171207,28.35500144958496,0.0,0.2652130031526448,1494178.0
1986-03-01,369.6507951833311,28.35500144958496,0.0,0.25748801874613947,1496636.0
1986-04-01,354.58696219183054,28.35500144958496,0.0,0.24699496033579782,1499094.0
1986-05-01,387.6360925229363,28.35500144958496,0.0,0.27001604769492477,1501552.0
1986-06-01,381.7039115431413,28.35500144958496,0.0,0.26483348260443834,1504010.0
1986-07-01,403.79811419824387,28.35500144958496,0.0,0.2801628768774655,1506468.0
1986-08-01,389.5530662206099,28.35500144958496,0.0,0.27027940123771116,1508926.0
1986-09-01,364.1266878569576,28.35500144958496,0.0,0.2526380513110016,1511384.0
1986-10-01,371.1072968645341,28.35500144958496,0.0,0.2574813735658056,1513842.0
1986-11-01,363.3235095297764,28.35500144958496,0.0,0.2520807908188285,1516300.0
1986-12-01,366.0609112840887,28.35500144958496,0.0,0.25398007760304064,1518758.0
1987-01-01,408.24303568388245,27.328001022338867,0.0,0.2851765253934514,1521219.0
1987-02-01,432.4437867647783,27.328001022338867,0.0,0.3020818496566547,1523707.0
1987-03-01,396.66331137239996,27.328001022338867,0.0,0.2770875466533321,1526195.0
1987-04-01,374.56980943727376,27.328001022338867,0.0,0.2616542008644499,1528683.0
1987-05-01,409.2213981978499,27.328001022338867,0.0,0.28585991746522005,1531171.0
1987-06-01,397.9247097953326,27.328001022338867,0.0,0.27384073033041967,1533659.0
1987-07-01,406.8314262892809,27.328001022338867,0.0,0.2799700529182373,1536147.0
1987-08-01,401.6367592053996,27.328001022338867,0.0,0.27639527913443274,1538635.0
1987-09-01,370.41795171443164,27.328001022338867,0.0,0.2549113850684805,1541123.0
1987-10-01,380.51725791018595,27.328001022338867,0.0,0.26186144013334733,1543611.0
1987-11-01,374.89691798520016,27.328001022338867,0.0,0.2579936527446171,1546099.0
1987-12-01,369.3100145487467,27.328001022338867,0.0,0.2541489113508294,1548587.0
1988-01-01,428.8859728241318,26.219999313354492,0.0,0.29979262757738795,1551082.0
1988-02-01,455.8824854364933,26.219999313354492,0.0,0.3186633147113961,1553884.0
1988-03-01,426.4848530789125,26.219999313354492,0.0,0.29811426563077054,1556686.0
1988-04-01,413.43076221170026,26.219999313354492,0.0,0.28898945622752226,1559488.0
1988-05-01,449.0859571526413,26.219999313354492,0.0,0.31391252578193946,1562290.0
1988-06-01,442.13946368647976,26.219999313354492,0.0,0.303847481989987,1565092.0
1988-07-01,449.56494986268206,26.219999313354492,0.0,0.30895042627520813,1567894.0
1988-08-01,439.2497816254705,26.219999313354492,0.0,0.3018616002336908,1570696.0
1988-09-01,404.76517129351294,26.219999313354492,0.0,0.2781630777798086,1573498.0
1988-10-01,416.54439986043263,26.219999313354492,0.0,0.2862580151349499,1576300.0
1988-11-01,407.91653262423836,26.219999313354492,0.0,0.2803287324159485,1579102.0
1988-12-01,409.8065922458,26.219999313354492,0.0,0.281627641551934,1581904.0
1989-01-01,438.43246791518425,25.65199851989746,0.0,0.29152844887081153,1584706.0
1989-02-01,456.7841873947478,25.65199851989746,0.0,0.3037311028513365,1587259.0
1989-03-01,432.38536223150913,25.65199851989746,0.0,0.2875075149441499,1589812.0
1989-04-01,417.2900842457602,25.65199851989746,0.0,0.2774701588201333,1592365.0
1989-05-01,449.80615774604087,25.65199851989746,0.0,0.2990911913859028,1594918.0
1989-06-01,443.02126611375104,25.65199851989746,0.0,0.27639695062105174,1597471.0
1989-07-01,453.48843204851926,25.65199851989746,0.0,0.28292732021173117,1600024.0
1989-08-01,444.7526936303217,25.65199851989746,0.0,0.27747718623236356,1602577.0
1989-09-01,415.00260103543013,25.65199851989746,0.0,0.25891636424777065,1605130.0
1989-10-01,424.6663910111633,25.65199851989746,0.0,0.26494549437125064,1607683.0
1989-11-01,417.2809529162185,25.65199851989746,0.0,0.2603377977249164,1610236.0
1989-12-01,417.1308212047577,25.65199851989746,0.0,0.26024415126447487,1612789.0
1990-01-01,449.0289368883265,23.83700180053711,0.0,0.2895127188995214,1615343.0
1990-02-01,467.02989732077185,23.83700180053711,0.0,0.30111893057331307,1617854.0
1990-03-01,443.08859423648374,23.83700180053711,0.0,0.28568267762975896,1620365.0
1990-04-01,428.2733631528225,23.83700180053711,0.0,0.27613055264047465,1622876.0
1990-05-01,460.1755228139514,23.83700180053711,0.0,0.29669955102056794,1625387.0
1990-06-01,453.5149392038076,23.83700180053711,0.0,0.2924051351130732,1627898.0
1990-07-01,463.78435564327725,23.83700180053711,0.0,0.29902635691346596,1630409.0
1990-08-01,455.20895849153663,23.83700180053711,0.0,0.293497356536386,1632920.0
1990-09-01,426.0077312952977,23.83700180053711,0.0,0.27466977904317896,1635431.0
1990-10-01,435.4892068827834,23.83700180053711,0.0,0.2807829380622371,1637942.0
1990-11-01,428.23666694504504,23.83700180053711,0.0,0.2761068879668671,1640453.0
1990-12-01,428.08595471355426,23.83700180053711,0.0,0.2760096764901142,1642964.0
1991-01-01,459.28710771325086,32.6609992980957,0.0,0.3073085006123903,1645480.0
1991-02-01,476.9548790625986,32.6609992980957,0.0,0.31912998757192845,1647960.0
1991-03-01,453.44650517437776,32.6609992980957,0.0,0.303400528592728,1650440.0
1991-04-01,438.89624119739614,32.6609992980957,0.0,0.29366494294674733,1652920.0
1991-05-01,470.21509151866616,32.6609992980957,0.0,0.31462037981591234,1655400.0
1991-06-01,463.67171478032185,32.6609992980957,0.0,0.31024216662106113,1657880.0
1991-07-01,473.7523413597051,32.6609992980957,0.0,0.31698715416573986,1660360.0
1991-08-01,465.32836893507493,32.6609992980957,0.0,0.3113506814955188,1662840.0
1991-09-01,436.64809916412463,32.6609992980957,0.0,0.29216070040976,1665320.0
1991-10-01,445.9554502938002,32.6609992980957,0.0,0.29838826842359656,1667800.0
1991-11-01,438.82855718801636,32.6609992980957,0.0,0.29361968175951747,1670280.0
1991-12-01,438.6764613572778,32.6609992980957,0.0,0.2935179114522007,1672760.0
1992-01-01,469.2374100504702,33.4530029296875,0.0,0.3138558316883467,1675245.0
1992-02-01,486.6032976543933,33.4530029296875,0.0,0.3254712325191736,1677647.0
1992-03-01,463.52130205726144,33.4530029296875,0.0,0.31003249572310876,1680049.0
1992-04-01,449.2368945663202,33.4530029296875,0.0,0.30047819984400825,1682451.0
1992-05-01,480.0177300334213,33.4530029296875,0.0,0.3210663818796782,1684853.0
1992-06-01,473.59998192330147,33.4530029296875,0.0,0.3167737989943959,1687255.0
1992-07-01,483.51721680790837,33.4530029296875,0.0,0.3234070664107526,1689657.0
1992-08-01,475.2508260645758,33.4530029296875,0.0,0.31787797619316527,1692059.0
1992-09-01,447.07531628051635,33.4530029296875,0.0,0.2990324168988687,1694461.0
1992-10-01,456.23287649032363,33.4530029296875,0.0,0.3051575666416506,1696863.0
1992-11-01,449.23786901984096,33.4530029296875,0.0,0.30047883515155066,1699265.0
1992-12-01,449.09822250769395,33.4530029296875,0.0,0.3003854817502909,1701667.0
1993-01-01,479.0867723467408,34.50299835205078,0.0,0.31961975203244264,1704074.0
1993-02-01,496.1511944826487,34.50299835205078,0.0,0.33100417361787504,1706471.0
1993-03-01,473.450882397002,34.50299835205078,0.0,0.31585981035750244,1708868.0
1993-04-01,459.39893149220023,34.50299835205078,0.0,0.30648511920729415,1711265.0
1993-05-01,489.65391804218103,34.50299835205078,0.0,0.3266695244320948,1713662.0
1993-06-01,483.33645579784843,34.50299835205078,0.0,0.32245489778223874,1716059.0
1993-07-01,493.0799435656194,34.50299835205078,0.0,0.32689748771422555,1718456.0
1993-08-01,484.9446756928105,34.50299835205078,0.0,0.3215040449470075,1720853.0
1993-09-01,457.2325547657043,34.50299835205078,0.0,0.3031317079093894,1723250.0
1993-10-01,466.22940555049786,34.50299835205078,0.0,0.3090963408270791,1725647.0
1993-11-01,459.3432299756256,34.50299835205078,0.0,0.3045310834783282,1728044.0
1993-12-01,459.19815382321616,34.50299835205078,0.0,0.3044348759828034,1730441.0
1994-01-01,488.62639907204624,33.487998962402344,0.0,0.31277499946791526,1732845.0
1994-02-01,505.3771093383983,33.487998962402344,0.0,0.32349735009598524,1735319.0
1994-03-01,483.02444537410383,33.487998962402344,0.0,0.3091891255224806,1737793.0
