Time (Month),Consumption (KWh) per household,Avg Tariff (c/KWh) per household,Primary Wholesale ($/MWh),GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households),Percentage Renewable Production,System Production Primary Spot,System Production Secondary Spot,System Production Off Spot,System Production Rooftop PV,System Production Coal,System Production Water,System Production Wind,System Production Gas,System Production Solar,System Production Battery,Number of Active Actors,Primary Total Unmet Demand (MWh),Primary Total Unmet Demand (Hours),Primary Total Unmet Demand (Days),Primary Max Unmet Demand Per Hour (MWh),Secondary Total Unmet Demand (MWh),Secondary Total Unmet Demand (Hours),Secondary Total Unmet Demand (Days),Secondary Max Unmet Demand Per Hour (MWh)
2010-04-01,653.691594862057,19.927743911743164,26.76099967956543,0.7677203901477428,2006951.0,0.13274800543976567,4268444.18156952,0.0,99427.50303401446,2278.5571435039774,3874483.0305712787,277436.3131642337,55119.608260891,125940.00008311737,63.54888051051165,0.0,106.0,10511.030955512808,65.0,14.0,563.2863345798328,0.0,0.0,0.0,0.0
2010-05-01,677.4320677053892,19.927743911743164,25.547346115112305,0.7929585663871948,2009648.0,0.14128814446656138,4426984.380565775,0.0,101950.72461396699,1720.3105712295524,4010971.91380564,309296.2751549111,58478.167024249145,114831.46322097488,47.979402737450854,0.0,106.0,9064.880855415084,63.0,16.0,521.9372690912974,0.0,0.0,0.0,0.0
2010-06-01,713.6420444804445,19.927743911743164,41.48401641845703,0.8080999519974925,2012345.0,0.17083722287522854,4600542.675784475,0.0,98739.03527392157,1753.2741494406407,3977971.378561179,397272.977516771,68793.85618901667,220949.7267175063,35.017924480944714,0.0,107.0,87697.3144366628,258.0,25.0,1083.7569263961977,0.0,0.0,0.0,0.0
2010-07-01,747.9938383418311,19.927743911743164,43.646148681640625,0.8423333190262449,2015042.0,0.17693453768852885,4798913.187477281,0.0,102214.48859095662,1992.262737425625,4121201.5869920566,430776.8673095351,73869.22333320323,239658.9484824816,39.79121353099996,0.0,107.0,123002.33703724803,293.0,27.0,1168.7744669948515,0.0,0.0,0.0,0.0
2010-08-01,735.609511438298,19.927743911743164,41.62745666503906,0.8332264400824545,2017739.0,0.1695956375850374,4749898.155377027,0.0,103164.70586394834,2929.423582601045,4108360.5069934214,405525.42818492564,72103.95895613631,230501.6998825465,52.847641347332356,0.0,107.0,94497.15499926482,257.0,22.0,1072.9046448764466,0.0,0.0,0.0,0.0
2010-09-01,688.1658216345382,19.927743911743164,35.23286437988281,0.7873070046918776,2020436.0,0.16175017554671572,4499302.708430439,0.0,101550.81853646472,4531.823951244152,3951009.1756040263,363610.351064551,65924.3592051198,183204.08575674085,68.25138522057894,0.0,107.0,33795.72553265673,150.0,21.0,987.2781533191319,0.0,0.0,0.0,0.0
2010-10-01,713.2946771171248,19.927743911743164,35.816890716552734,0.8163888910770882,2023133.0,0.16075265031413877,4669255.335218936,0.0,107458.10823473519,7300.380268274442,4102609.809282372,374886.4415691257,65557.86162357715,192705.15407386364,109.94713646078246,0.0,107.0,33585.67696324216,184.0,20.0,720.0781481765666,0.0,0.0,0.0,0.0
2010-11-01,716.0946377534146,19.927743911743164,39.03948211669922,0.8126851179401134,2025830.0,0.1697681901128052,4584708.635771571,0.0,105635.12260746755,8567.909568550936,3986044.5208302033,391554.513189966,65432.86960591589,206121.99534548927,116.46983891661708,0.0,107.0,145275.46593285614,249.0,20.0,2433.511352077604,0.0,0.0,0.0,0.0
2010-12-01,731.8246195392026,19.927743911743164,36.946693420410156,0.8349611573737821,2028527.0,0.16359439450465915,4687480.2269191835,0.0,111114.54063844532,10799.577214999093,4105209.647159087,382325.180794811,66492.02287712072,200046.81472816534,132.5287834462319,0.0,107.0,149824.39500973394,233.0,20.0,2235.1609313289837,0.0,0.0,0.0,0.0
2011-01-01,707.1300183288049,24.290037155151367,33.85306167602539,0.8149358765031398,2031229.0,0.15312584147698827,4567734.990626527,0.0,112909.80185316845,12597.262074851042,4057251.2923400197,344120.24876576883,63310.16714329221,169646.72101744649,130.1051383174271,0.0,108.0,107164.41955977502,170.0,17.0,2766.3854514226723,0.0,0.0,0.0,0.0
2011-02-01,649.5862382823212,24.290037155151367,36.43495559692383,0.7453946643308423,2034746.0,0.15639497481565853,4169488.991933707,0.0,100443.72659772703,9854.587614997849,3677821.549259202,322178.66015140875,59124.676028351285,170513.01881474414,101.778662729183,0.0,109.0,135877.28616584215,179.0,15.0,3450.9334922513262,0.0,0.0,0.0,0.0
2011-03-01,687.5751559048072,24.290037155151367,29.116783142089844,0.7940726397719817,2038263.0,0.1533747537206828,4540698.088390698,0.0,111248.94559759294,10975.688536092946,4054814.935134379,334386.09328860615,79787.21384134599,138303.28476636735,90.82242150000951,0.0,112.0,19582.94141601076,74.0,9.0,716.6615869179932,0.0,0.0,0.0,0.0
2011-04-01,640.955440840835,24.290037155151367,23.28151512145996,0.7528743390134851,2041780.0,0.1358918580118182,4258404.17553816,0.0,107423.1326133701,10261.61414786207,3887346.4779563644,275192.6999013574,65530.33144371166,94869.43674672721,76.12145550804175,0.0,112.0,1889.0388658720967,24.0,13.0,261.434435907659,0.0,0.0,0.0,0.0
2011-05-01,683.2904952190318,24.290037155151367,30.029239654541016,0.787569395983499,2045297.0,0.15672851304165109,4529304.268986258,0.0,106432.21192086017,6210.171790607844,4031800.1152943196,344500.2211340323,80030.51995979893,139566.85123810684,39.60549025233278,0.0,114.0,22703.038418618948,94.0,19.0,874.7130340051394,0.0,0.0,0.0,0.0
2011-06-01,688.7770192901845,24.290037155151367,37.97779846191406,0.78385287932818,2048814.0,0.1644379297505575,4534037.808078916,0.0,104184.99920117055,7188.4117665373815,3957160.488198079,362994.98301999504,83820.54379069469,194507.05627014968,45.84423463317996,0.0,114.0,65697.19906171206,203.0,21.0,1113.9021792528065,0.0,0.0,0.0,0.0
2011-07-01,716.2908906994047,24.290037155151367,39.20649337768555,0.8112294146053979,2052331.0,0.1710930907571157,4722278.259456408,0.0,105113.0919321998,3419.1695179111903,4096206.1546792905,397450.57460525085,89850.39819188083,206859.26661998764,16.791774288613812,0.0,114.0,72827.87844716666,232.0,23.0,1123.9131899317845,0.0,0.0,0.0,0.0
2011-08-01,697.939730952872,24.290037155151367,32.90379333496094,0.7957927013811127,2055848.0,0.16834411729356327,4636446.875399382,0.0,113950.41059624012,12217.120715904784,4079310.8618944464,378725.2795985469,88079.2617597166,158419.60678667508,56.15924033535047,0.0,115.0,32462.625384177987,134.0,22.0,997.277582111401,0.0,0.0,0.0,0.0
2011-09-01,669.2295926171417,24.290037155151367,30.67137908935547,0.765846839977218,2059365.0,0.165520817088957,4458700.5703762425,0.0,115847.41970930029,17370.349085879185,3950186.0665474096,355365.2298466724,82442.27452871685,136598.74265343987,79.8474234210761,0.0,115.0,19411.98068985534,87.0,16.0,732.1264334796297,0.0,0.0,0.0,0.0
2011-10-01,713.1537334660926,24.290037155151367,38.513946533203125,0.8060088498791019,2062882.0,0.17161641841504682,4730176.330598603,0.0,126190.94032768773,24548.79693081855,4112895.746589115,391204.67875431955,87752.99806208037,206319.5255230879,101.67556686918856,0.0,115.0,47471.558925194535,221.0,20.0,792.1549294438078,0.0,0.0,0.0,0.0
2011-11-01,697.0952850828905,24.290037155151367,38.47063446044922,0.7856778656706863,2066399.0,0.17545507805396418,4592624.1975574475,0.0,125630.44976867425,27122.976853369335,3984882.360244746,389445.59199005633,84344.28208610276,199843.70643654023,110.24971530490805,0.0,115.0,83334.92092359594,224.0,20.0,2365.505823313444,0.0,0.0,0.0,0.0
2011-12-01,715.2406184598796,24.290037155151367,36.89652633666992,0.8085276305815451,2069916.0,0.1717678989767424,4703008.541794201,0.0,139501.1887917858,37675.21316354411,4107259.580339066,384556.0617223856,85136.41608979569,194144.61828295467,148.84498824168617,0.0,115.0,92450.27642963444,227.0,21.0,1964.377740609012,0.0,0.0,0.0,0.0
2012-01-01,727.0182532497942,31.34188461303711,35.722694396972656,0.8222921077639345,2073439.0,0.1740175243583632,4677507.511317167,0.0,140607.22116873803,38785.02469944727,4097130.750089137,387630.3897477704,85854.93465784744,174979.5714624126,145.0658292907536,0.0,115.0,206645.25268597703,197.0,16.0,3185.1241250347057,0.0,0.0,0.0,0.0
2012-02-01,675.5256250012037,31.34188461303711,40.173912048339844,0.7594987402257976,2076956.0,0.17606033996107304,4432851.7374008,0.0,125946.23340505055,30718.898971254654,3837804.5048330044,372107.21111829125,87561.3410996632,199074.03210983978,110.018673795864,0.0,116.0,117992.037408993,199.0,20.0,2472.744551294285,0.0,0.0,0.0,0.0
2012-03-01,685.8546109466453,31.34188461303711,30.67906951904297,0.7863697291352849,2080473.0,0.1590515101615186,4599116.5630927645,0.0,124945.85407623823,23190.08235901014,4082357.6704904344,344376.555981165,88778.65690385358,151691.81435731196,78.64107722807813,0.0,117.0,32277.507110295624,99.0,15.0,1644.7132575847263,0.0,0.0,0.0,0.0
2012-04-01,613.2942096651136,31.34188461303711,19.456884384155273,0.7231598365185409,2083990.0,0.13349666658097814,4144744.714752898,0.0,119804.84330596686,21203.3390678842,3826192.4381396747,254491.57426426397,68677.42135009935,61366.54050886019,67.6182280826742,0.0,119.0,904.40402526978,8.0,3.0,243.61066620204565,0.0,0.0,0.0,0.0
2012-05-01,696.2592221247642,31.34188461303711,34.992008209228516,0.7878535396744072,2087507.0,0.1752943794629376,4685758.643950738,0.0,116618.92244029584,14898.569941250578,4086894.8389188806,394794.8689602848,100615.62508532495,171541.44562624674,43.22185904525428,0.0,119.0,42442.3403179474,152.0,22.0,907.4793987279727,0.0,0.0,0.0,0.0
2012-06-01,658.2636067304823,31.34188461303711,31.798625946044922,0.7526334696977096,2091024.0,0.16330468931707906,4447628.148372826,0.0,112069.72194688716,13637.354587826418,3927898.7566664433,345623.4829268638,90834.21767924938,149163.43430027348,35.14415906074473,0.0,119.0,28452.050031846662,111.0,21.0,882.6336998222555,0.0,0.0,0.0,0.0
2012-07-01,668.6094948726236,31.34188461303711,28.533252716064453,0.7687128180084062,2094541.0,0.16004691227092893,4536307.133097834,0.0,118215.19347571889,16497.682551096226,4044612.0368788363,343334.07713349647,91309.45318801042,125139.7005374923,40.38028462266757,0.0,120.0,13577.163166997278,78.0,20.0,598.1505138453736,0.0,0.0,0.0,0.0
2012-08-01,672.4661567983345,31.34188461303711,28.746599197387695,0.7704215264130232,2098058.0,0.1639317556190835,4555438.084491724,0.0,126554.1554151119,24558.449086130815,4051887.389671623,354207.97664994624,87052.327590595,130636.99081955988,60.11008898108024,0.0,121.0,20917.636122762287,103.0,19.0,847.1257090488339,0.0,0.0,0.0,0.0
2012-09-01,603.3403518789479,31.34188461303711,14.06352424621582,0.7170603710129027,2101575.0,0.12819080402686248,4088635.613253752,0.0,137658.25407858787,38928.25755604174,3836013.0422042236,241429.0427556486,46685.10000704903,30650.299486831384,82.64532254614537,0.0,122.0,256.07739031602796,5.0,3.0,199.7063480514189,0.0,0.0,0.0,0.0
2012-10-01,633.8715837597597,31.34188461303711,15.542479515075684,0.7454536254459733,2105092.0,0.14171176663393406,4295530.6354525685,0.0,152039.12860191788,50136.818365992025,3992046.757321985,280723.174823949,53614.29513905532,37401.14469757901,103.72420592585591,0.0,123.0,290.05351055828896,5.0,2.0,112.06556658800537,0.0,0.0,0.0,0.0
2012-11-01,608.6405777458031,31.34188461303711,14.911589622497559,0.7195351770070099,2108609.0,0.1299601246964147,4082092.0386300874,0.0,167965.44484957578,62313.02954225239,3834021.495816007,232340.3199523965,51189.42768448052,37562.266377203414,125.46410732322096,0.0,125.0,27892.476733227435,31.0,2.0,2629.841879184187,0.0,0.0,0.0,0.0
2012-12-01,619.2457268174342,31.34188461303711,17.853275299072266,0.730838128665196,2112126.0,0.12548409295640617,4161243.6275390107,0.0,173701.80635435894,64527.36755037757,3893026.5417736717,221538.01672486655,59817.98461123658,62316.6046692348,129.9225639813473,0.0,125.0,24804.524216011723,51.0,9.0,2116.7538492641934,0.0,0.0,0.0,0.0
2013-01-01,654.4513506487368,13.6354341506958,29.313230514526367,0.7576178174580972,2115650.0,0.14462734046362502,4352123.316901271,0.0,187953.76964887095,78760.10905907462,3981417.300126566,268745.16007491306,74229.71157267538,103186.66536711543,149.14434979627345,0.0,125.0,75222.85621157345,87.0,12.0,2566.425866729809,0.0,0.0,0.0,0.0
2013-02-01,611.1774107467699,13.6354341506958,37.017677307128906,0.6877679679120093,2119167.0,0.17383381820342725,4094604.658603004,0.0,164042.93085720975,65430.05288007405,3619066.8197541586,295791.21384667396,129308.10126792087,118591.89685425183,121.0568571355414,0.0,125.0,58642.06052219475,99.0,17.0,1988.2472350814433,0.0,0.0,0.0,0.0
2013-03-01,680.5643232812797,13.6354341506958,33.31132888793945,0.7710269462564358,2122684.0,0.16654177469041906,4527268.416397325,0.0,164935.67035656082,55787.9368333311,4017847.935677091,311008.8725457513,149741.09518389264,124126.0332305918,103.21728322967422,0.0,126.0,123205.36205653031,123.0,12.0,3080.9593669303304,0.0,0.0,0.0,0.0
2013-04-01,629.1785207513307,13.6354341506958,21.44040298461914,0.7218902008272947,2126201.0,0.16600297850000503,4321815.276631803,0.0,141210.19002508748,35474.11811147059,3899694.5546192364,311442.58343401883,128750.57563403613,55050.452854512914,62.55550361671518,0.0,126.0,1329.0845458716713,13.0,7.0,407.7231431766918,0.0,0.0,0.0,0.0
2013-05-01,655.6825833279336,13.6354341506958,27.502870559692383,0.746752283432245,2129718.0,0.17304950423748758,4511877.0704860715,0.0,136902.34085148407,27808.78624993468,4020172.337020274,346608.594483131,137561.84519778087,82989.8140248873,49.03836154927559,0.0,127.0,5950.5273499401865,41.0,16.0,529.0608492871525,0.0,0.0,0.0,0.0
2013-06-01,646.7866878238918,13.6354341506958,36.559165954589844,0.7313367703446788,2133235.0,0.1748162042784241,4444605.008195662,0.0,137278.77873418116,21887.10503461114,3917240.3006980536,342102.2933331415,148981.65763905845,119130.22772540855,36.72249956988948,0.0,128.0,17276.16737484745,78.0,18.0,745.7344968392299,0.0,0.0,0.0,0.0
2013-07-01,646.74281339154,13.6354341506958,24.333942413330078,0.7410209117855664,2136752.0,0.16680863079215075,4454590.924541264,0.0,147399.73109088006,28153.479948654138,4006629.3661194383,333769.89538666396,121985.1193767078,77817.66389845236,46.13490222571988,0.0,135.0,4439.2782037954585,27.0,9.0,506.6032952866385,0.0,0.0,0.0,0.0
2013-08-01,642.2332893668973,13.6354341506958,24.891632080078125,0.7365995810107917,2140269.0,0.16371815585484426,4422143.337870077,0.0,155978.74028197135,36718.453779652,3989502.463277494,319662.68081941956,120253.1743498249,78336.13966333437,60.17026231912067,0.0,135.0,3717.869027646154,29.0,13.0,527.309907280443,0.0,0.0,0.0,0.0
2013-09-01,594.7296045407518,13.6354341506958,14.682633399963379,0.6980810934098812,2143786.0,0.1402290770164783,4088541.3462521117,0.0,161312.87151514256,45792.67693864316,3808280.3413626286,252436.68037959267,75962.60257411821,34711.19313577268,165.24337649922686,0.0,135.0,55.73578157115344,2.0,1.0,46.73838516874139,0.0,0.0,0.0,0.0
2013-10-01,598.1326342858925,13.6354341506958,11.474825859069824,0.7127661322992468,2147303.0,0.1193401879032188,4097150.6719803405,0.0,184089.29728528278,64825.68713473803,3899933.4441618402,208424.37696862392,49896.10720711934,24392.795172757476,223.70912054461135,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,594.7973331101626,13.6354341506958,15.300985336303711,0.6974838799500364,2150820.0,0.13623001539512636,4069250.08234986,0.0,193644.8964062994,77753.00572606981,3816430.13116341,227767.22656464166,73510.36098875628,34391.834833052846,536.9394802294713,0.0,136.0,1444.9972301717294,4.0,1.0,612.538117668862,0.0,0.0,0.0,0.0
2013-12-01,612.9194271833979,13.6354341506958,22.44901466369629,0.7189850628580057,2154337.0,0.12815572785504906,4164571.6797068156,0.0,212104.1622622461,92281.74467514483,3909810.0508596073,206759.04075934296,76666.68370104794,56947.02462681821,622.3013471011346,0.0,136.0,24774.148599295793,26.0,5.0,2418.382478713159,0.0,0.0,0.0,0.0
2014-01-01,656.6099484628528,12.14138412475586,54.171356201171875,0.7473356153127235,2157861.0,0.15475160839771315,4317703.268780957,0.0,222142.3601559859,102279.69758806795,3904903.8347822535,259325.04691615675,115889.09215964368,123196.41516290308,662.5463279178409,0.0,137.0,183064.37190680447,119.0,10.0,3630.8368827320455,0.0,0.0,0.0,0.0
2014-02-01,587.9346416961772,12.14138412475586,43.41481399536133,0.6680527361949851,2161378.0,0.16588513857962545,4003077.2903699777,0.0,178968.36933080686,70818.83963504303,3598151.286069811,279401.6876581732,104947.99030441913,97902.49945757407,484.9085757637129,0.0,137.0,53784.33382265281,73.0,12.0,2026.7958030580512,0.0,0.0,0.0,0.0
2014-03-01,615.0034990149637,12.14138412475586,19.600738525390625,0.7182913736543777,2164895.0,0.142879290528479,4246628.3896085955,0.0,187112.9139287909,67472.58184785563,3948700.8398169936,260635.03603585396,76747.1191933602,46156.514802387894,440.2158409351297,0.0,137.0,4318.670845437234,13.0,2.0,922.190608515456,0.0,0.0,0.0,0.0
2014-04-01,595.6538702054776,12.14138412475586,21.37978744506836,0.6929873303687739,2168412.0,0.14776774807488777,4149225.9099430684,0.0,156586.38747425177,40804.99433354848,3815892.943770375,266803.1590583356,96197.61685857807,53296.73016577899,266.2267307031256,0.0,137.0,4673.039381363487,10.0,2.0,1140.3557163192536,0.0,0.0,0.0,0.0
2014-05-01,593.8550477478776,12.14138412475586,13.719162940979004,0.7057641161296542,2171929.0,0.12574467001953063,4145295.226457247,0.0,154074.75160330295,34459.10935704902,3902973.987983031,233849.2711407628,63231.34375386762,30851.74381958499,415.52600625375555,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,608.4945339944085,12.14138412475586,26.60166358947754,0.6996140732501173,2175446.0,0.16289907469965112,4269135.727059437,0.0,141366.59005399962,25684.90769380719,3856647.2499336675,309579.9361272419,118430.40783599985,67327.60436252985,326.73116019228524,0.0,138.0,1987.6617869535594,20.0,10.0,194.47197507505643,0.0,0.0,0.0,0.0
2014-07-01,663.1723439085473,12.14138412475586,48.91020584106445,0.741635503746859,2178963.0,0.18716487712674026,4644174.444624771,0.0,154432.91114821285,34800.70856573746,4052731.879946578,385548.8718218769,157674.74448250022,133830.0686138162,432.0863424752657,0.0,138.0,18152.631428199587,79.0,18.0,834.051086473768,0.0,0.0,0.0,0.0
2014-08-01,636.1941461090136,12.14138412475586,37.05178451538086,0.7128575436328216,2182480.0,0.1853543435850101,4449994.018311004,0.0,169050.0399260992,49192.9687818658,3921381.9319744487,352374.0250532461,160650.095417081,101199.08610622831,656.9549042332316,0.0,140.0,9225.892247269014,50.0,14.0,804.0292432107753,0.0,0.0,0.0,0.0
2014-09-01,607.6627735536691,12.14138412475586,30.647981643676758,0.6832198007516669,2185997.0,0.18414607362228236,4235942.155576885,0.0,184853.483312214,68582.63499448745,3775630.462722129,332609.9530544074,134616.7813563614,75934.42964398752,915.8971177264631,0.0,140.0,7034.305714409229,35.0,11.0,647.251637311485,0.0,0.0,0.0,0.0
2014-10-01,650.652610579334,12.14138412475586,33.99886703491211,0.7174672769680472,2189514.0,0.20156840372326273,4527269.193480007,0.0,215730.71925363672,95411.7360665314,3964791.897253539,378150.9138336922,172508.17124777593,97314.2626749986,1279.0821571050517,0.0,141.0,5710.034660890847,29.0,14.0,646.4590668051769,0.0,0.0,0.0,0.0
2014-11-01,613.4892758013908,12.14138412475586,28.142444610595703,0.6877598075543669,2193031.0,0.18565495540582488,4243279.568970082,0.0,232807.2992092785,115876.48774660636,3817354.9236010886,322952.8985884294,121572.56526407225,64248.65271649241,1575.8602626720149,0.0,141.0,8583.07490267007,27.0,4.0,934.4575445915598,0.0,0.0,0.0,0.0
2014-12-01,646.8768267299417,12.14138412475586,44.033145904541016,0.7155428916047983,2196548.0,0.19006957512134248,4467239.617067255,0.0,247503.70952703498,126579.68284910603,3944685.118330176,333117.32947937574,158522.23172740324,116526.05777029552,1723.9104379287944,0.0,142.0,21576.00106093216,68.0,10.0,1016.0589997440738,0.0,0.0,0.0,0.0
2015-01-01,667.033624354112,27.14179801940918,60.14988708496094,0.7325737173340597,2200072.0,0.19714447161276372,4534321.013743664,0.0,240154.0405348242,119328.76534808787,3957591.3759784265,357810.2826735837,168605.3064089366,135925.16892271832,1625.1589467361405,0.0,142.0,117264.32472412984,119.0,11.0,3400.717163682717,0.0,0.0,0.0,0.0
2015-02-01,613.4149191827216,27.14179801940918,67.30302429199219,0.6619966201546372,2216234.0,0.2156354340241057,4237666.80562336,0.0,209910.47460752522,100920.42239450253,3611593.770409459,376690.8239233828,178113.6007515666,148594.7836589516,1325.4310930225558,0.0,142.0,83992.679931229,118.0,17.0,1983.1478411110957,0.0,0.0,0.0,0.0
2015-03-01,651.5335988776185,27.14179801940918,37.28496551513672,0.7118667866241338,2232396.0,0.2089611050743007,4629319.406231576,0.0,214016.71584122308,91374.49525356859,4005100.19052853,395790.1170429893,203600.02513970205,112682.2377603533,1200.060347654346,0.0,143.0,4933.854919389956,35.0,10.0,1126.6883146210766,0.0,0.0,0.0,0.0
2015-04-01,626.653615339253,27.14179801940918,50.914337158203125,0.6852669813544077,2248558.0,0.20456043281803163,4501803.847852844,0.0,178153.11665280617,59695.55747163431,3861419.242290248,376812.697854032,213665.80809718094,135043.37302138578,769.6592711715964,0.0,143.0,22429.574601190194,80.0,16.0,995.6643207701936,0.0,0.0,0.0,0.0
2015-05-01,613.4215267229503,27.14179801940918,36.05531311035156,0.6851420814319038,2264720.0,0.18830441484639704,4453043.873018194,0.0,169072.71699986127,46940.13110828777,3913495.755892609,351551.35170122393,179505.41500636644,96344.51465799795,690.4256515732914,0.0,143.0,8643.385235852333,46.0,18.0,604.682178609216,0.0,0.0,0.0,0.0
2015-06-01,601.9671337666745,27.14179801940918,45.718841552734375,0.6661330459715594,2280882.0,0.1963091952200068,4405876.854264497,0.0,154083.0288692357,36028.42836235898,3815448.688918926,363607.3069672615,196387.41647755727,115452.63310074991,529.9293068766074,0.0,144.0,16760.092186582922,72.0,17.0,897.413906811531,0.0,0.0,0.0,0.0
2015-07-01,653.8425036699341,27.14179801940918,72.34050750732422,0.7021300854171203,2297044.0,0.21979429774224912,4798725.106676873,0.0,162017.75648783642,40006.6062294929,3996741.7254189723,439355.6239191376,260241.34083377715,190239.5807449843,568.9900183432436,0.0,144.0,45607.130011084075,158.0,24.0,1319.3711207232109,0.0,0.0,0.0,0.0
2015-08-01,607.6462710195287,27.14179801940918,37.2777214050293,0.6758181434597169,2313206.0,0.19213322273401626,4501423.411573731,0.0,171688.98276701124,49542.213276421804,3935955.3862330457,363327.73168326035,184311.62457649485,105681.83332092974,704.6092505892766,0.0,145.0,12257.580042075817,54.0,14.0,892.1080887833932,0.0,0.0,0.0,0.0
2015-09-01,564.1684783168654,27.14179801940918,28.1859130859375,0.6283066796274678,2329368.0,0.19332547134058353,4174408.2082552244,0.0,201941.87112954463,83231.21176758611,3704219.405055354,334936.4687588626,150237.41785099698,70034.10779001137,1185.9881619583034,0.0,146.0,4169.878308592221,28.0,12.0,538.8207542755913,0.0,0.0,0.0,0.0
2015-10-01,575.656248267982,27.14179801940918,22.70924949645996,0.6442552605843028,2345530.0,0.18667091322869056,4250053.531110534,0.0,246793.8114352785,123730.43442359279,3833753.2687219153,315516.3172859865,135519.14367274358,52999.88345988865,1784.4454816854782,0.0,147.0,3882.614118246784,17.0,5.0,679.4611868752222,0.0,0.0,0.0,0.0
2015-11-01,552.3019089703483,27.14179801940918,26.696821212768555,0.6185177123344973,2361692.0,0.18217192044866617,4090716.7051409427,0.0,247750.9866662411,128400.55029076067,3695644.9814620223,290174.2218034926,126712.24168171435,63204.45139371436,1825.765175480316,0.0,150.0,9422.275126411972,29.0,5.0,1180.897844933951,0.0,0.0,0.0,0.0
2015-12-01,577.5821391893699,27.14179801940918,40.979488372802734,0.640838897762902,2377854.0,0.18316910644895015,4216661.294576325,0.0,288860.730107705,165071.37150395964,3787359.955508589,284713.9125321918,134424.37498361894,98016.21579192657,2347.1983637453413,0.0,150.0,72497.95888628201,80.0,9.0,2393.428770675604,0.0,0.0,0.0,0.0
2016-01-01,586.5778063675324,34.96713638305664,50.14628601074219,0.6489779507346456,2394020.0,0.187085458031648,4333916.576004845,0.0,251075.96217611016,127762.54075413624,3833365.4106690865,313222.57252394786,154021.8578382773,121159.89921353328,1871.26118197378,0.0,150.0,95937.44912959001,106.0,12.0,3811.1286687125084,0.0,0.0,0.0,0.0
2016-02-01,545.6395270066055,34.96713638305664,36.31808853149414,0.5986159548603797,2398765.0,0.20353500746902473,4081079.0408928483,0.0,246084.64022742753,130582.86426300996,3601833.1480602254,329085.0688522039,150666.558654019,81679.48348640034,1894.5938044174782,0.0,152.0,35705.99470143377,50.0,9.0,3283.1459714758203,0.0,0.0,0.0,0.0
2016-03-01,587.3884444000649,34.96713638305664,48.75091552734375,0.645821181876259,2403510.0,0.19604100590948384,4391664.711889005,0.0,230627.94180049488,100549.31569752311,3840493.7879789174,338992.63618425146,186077.77233844768,121171.96762738803,1418.1778629718062,0.0,153.0,83687.32197651805,97.0,11.0,3507.6663897353383,0.0,0.0,0.0,0.0
2016-04-01,547.7135934525206,34.96713638305664,29.054235458374023,0.6086959167950932,2408255.0,0.19414494182173356,4209163.178734668,0.0,190707.38174670425,65027.4163218615,3711668.507376816,338244.9607354736,171047.3614155427,80334.76461683633,996.9235148427578,0.0,155.0,1919.844068240703,20.0,12.0,260.7090208702034,0.0,0.0,0.0,0.0
2016-05-01,559.2320762536262,34.96713638305664,34.138465881347656,0.6244384109541161,2413000.0,0.18957508669425077,4302880.542450472,0.0,180732.70729558912,51306.61511972916,3797950.2538626,344039.1274388014,168684.46717266142,87278.1462164095,765.64393585988,0.0,156.0,14476.71470902203,48.0,11.0,993.1389911784872,0.0,0.0,0.0,0.0
2016-06-01,579.8539548215382,34.96713638305664,59.60899353027344,0.626030973610676,2417745.0,0.21744013379438631,4476040.171493349,0.0,161845.57390141327,36786.50110159536,3766696.7704980373,408559.5887840913,235777.1124600598,157011.33095116034,548.9615998178825,0.0,157.0,35243.289161930385,111.0,23.0,1054.8025519612956,0.0,0.0,0.0,0.0
2016-07-01,574.9113515432468,34.96713638305664,44.1468391418457,0.6329462566323072,2422490.0,0.19955451555107342,4457754.7057835525,0.0,169731.9832116751,40457.27014387236,3847878.602810668,370663.5100843052,208302.05066390458,125981.9944646736,614.2648278027236,0.0,158.0,14902.653675964892,74.0,18.0,772.1775476002031,0.0,0.0,0.0,0.0
2016-08-01,594.5975564788741,34.96713638305664,53.53369903564453,0.6431029192433583,2427235.0,0.21563701774668317,4583724.711897992,0.0,195948.1886617163,66305.43125640776,3895785.539269129,407955.8818725155,228202.26472725006,146852.4782691,982.3091653084987,0.0,159.0,31087.081104348803,106.0,18.0,895.9667185960616,0.0,0.0,0.0,0.0
2016-09-01,568.4763032590729,34.96713638305664,39.77898406982422,0.6143994668778874,2431980.0,0.2188381912057501,4384638.659682743,0.0,211228.1938844623,85452.11704397482,3761190.2398179565,381501.0990017661,232404.47857019227,101547.47349282808,1265.9656404876343,0.0,160.0,12542.784958147193,60.0,15.0,739.3528814979895,0.0,0.0,0.0,0.0
2016-10-01,568.8885696990839,34.96713638305664,29.275434494018555,0.6239628676513599,2436725.0,0.20356219334598963,4358164.567496062,0.0,257735.2451122455,127407.4067977309,3845753.6019671154,343007.13474276697,187355.718156184,76991.78065999762,1840.3207845144564,0.0,161.0,4850.070916077508,35.0,11.0,489.48530856078105,0.0,0.0,0.0,0.0
