Time (Month),Consumption (KWh) per household,Avg Tariff (c/KWh) per household,Wholesale ($/MWh),GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households),Percentage Renewable Production,System Production Primary Spot,System Production Secondary Spot,System Production Off Spot,System Production Rooftop PV,System Production Coal,System Production Water,System Production Wind,System Production Gas,System Production Solar,System Production Battery,Number of Active Actors,Primary Total Unmet Demand (MWh),Primary Total Unmet Demand (Hours),Primary Total Unmet Demand (Days),Primary Max Unmet Demand Per Hour (MWh),Secondary Total Unmet Demand (MWh),Secondary Total Unmet Demand (Hours),Secondary Total Unmet Demand (Days),Secondary Max Unmet Demand Per Hour (MWh)
2003-11-01,653.8648630251836,17.332244873046875,15.80172348022461,0.8130583582799851,1807011.0,0.07195099792443745,3864859.2943765405,0.0,69283.08986168932,0.0,3739514.6042569894,138141.09595513967,15324.46640617899,22089.047758232206,27.873861689427102,0.0,69.0,4327.589296932303,18.0,3.0,784.1567526429244,0.0,0.0,0.0,0.0
2003-12-01,682.2572462206247,19.26877212524414,34.86346435546875,0.8394135775772451,1809426.0,0.0815865606698515,3993583.6781933503,0.0,71593.9095757428,0.0,3807583.699840851,162471.4272776684,18340.667055038935,57071.468019792184,30.186375742937997,0.0,70.0,49802.32893012649,85.0,11.0,1898.9349685550433,0.0,0.0,0.0,0.0
2004-01-01,658.2169004523014,19.26877212524414,15.027097702026367,0.82365207927298,1811845.0,0.06101640955853013,3900916.301460095,0.0,71593.01131342466,0.0,3801212.7725811633,116186.87378225607,15873.713967754436,19526.525128920242,29.288113424803953,0.0,70.0,2780.654023347642,8.0,1.0,562.193203417838,0.0,0.0,0.0,0.0
2004-02-01,664.6660842581595,19.26877212524414,42.21599578857422,0.8060748306158534,1814305.0,0.10579876985499174,3929234.227578923,0.0,66970.85896580342,0.0,3687708.1424209215,212379.87870777474,18531.401313861457,59151.061136364966,24.15016580346734,0.0,72.0,23484.46850911813,71.0,11.0,1218.929647379262,0.0,0.0,0.0,0.0
2004-03-01,691.5754101383503,19.26877212524414,22.830812454223633,0.8478108493671085,1816765.0,0.09528795991773317,4107832.919254997,0.0,71682.15165693694,0.0,3913475.583822177,199158.63980250675,17017.563924115915,30134.45170619746,22.240656937090147,0.0,73.0,13749.529219555021,29.0,4.0,1278.6251121602877,0.0,0.0,0.0,0.0
2004-04-01,654.140087125012,19.26877212524414,18.30074119567871,0.8072022291450418,1819225.0,0.08573288797945317,3897270.507517905,0.0,69268.98354017388,0.0,3742104.780714038,168404.51390197265,16045.087605928931,20926.045295967157,13.767540173976247,0.0,74.0,220.4648012876578,6.0,3.0,71.82730962449295,0.0,0.0,0.0,0.0
2004-05-01,728.083614895001,19.26877212524414,50.697166442871094,0.8753930822711207,1821685.0,0.11834661385370862,4337707.74133662,0.0,71573.5427606963,0.0,4029825.0071185646,264752.0977077752,21312.930965094383,73701.28954518429,9.819560696441481,0.0,74.0,11848.38933173783,71.0,19.0,494.5388740231301,0.0,0.0,0.0,0.0
2004-06-01,733.0206754397266,19.26877212524414,70.53884887695312,0.8668862982650201,1824145.0,0.13559633891470602,4343082.91619835,0.0,69262.67097361249,0.0,3946226.9574971,307496.211344312,22410.918062025026,117158.74929491403,7.454973612588583,0.0,74.0,44773.422964218764,210.0,21.0,827.6621983810137,0.0,0.0,0.0,0.0
2004-07-01,757.7631726618508,19.26877212524414,68.24703979492188,0.8954004052934502,1826605.0,0.13431568192009294,4483154.921333873,0.0,77437.85539775204,0.0,4073322.7849700763,314184.5008637276,23156.53591475943,125914.69662531097,9.247157752211178,0.0,74.0,53186.404931816694,235.0,23.0,735.9479249541682,0.0,0.0,0.0,0.0
2004-08-01,752.4746250133264,19.26877212524414,61.083648681640625,0.8909726042983799,1829065.0,0.13377452275003188,4466091.225145484,0.0,77441.21252681669,0.0,4072441.5837724837,311624.3318823085,23023.752755431287,112425.15377526052,12.604286816857579,0.0,76.0,44217.35614730894,196.0,20.0,779.9241405883909,0.0,0.0,0.0,0.0
2004-09-01,695.1567682668814,19.26877212524414,34.73649597167969,0.8381532572713658,1831525.0,0.11600907242932833,4164877.6620695684,0.0,74944.9431030244,0.0,3893536.588239591,249539.3212935556,19019.071544259707,54482.936192161185,14.031903024542153,0.0,77.0,4167.282229750608,39.0,12.0,399.709172729305,0.0,0.0,0.0,0.0
2004-10-01,685.2520604039837,19.26877212524414,19.257701873779297,0.8401180170180734,1833985.0,0.09422967716328083,4110649.5404800656,0.0,77347.17777946907,0.0,3923639.122261376,196791.33006400737,17312.91769146637,26257.961593215885,22.640249469271307,0.0,77.0,1143.2191428113965,6.0,1.0,308.30971107999767,0.0,0.0,0.0,0.0
2004-11-01,675.4719035963506,19.26877212524414,28.81879997253418,0.8234434890933173,1836445.0,0.09973494881406508,4048451.4500076966,0.0,74955.05059995905,0.0,3833435.6062787296,205625.92564927036,18162.928461585518,42927.24481811235,24.13939995919358,0.0,77.0,11483.405349373492,42.0,8.0,1122.9298143909086,0.0,0.0,0.0,0.0
2004-12-01,675.5977062436613,19.88382911682129,26.997631072998047,0.8293490006054146,1838905.0,0.08742882284170501,4054523.1827098425,0.0,77457.21939047726,0.0,3868340.8525267625,178168.10121719528,18367.666461601144,43070.15954428454,28.611150477429383,0.0,77.0,9219.512255137906,41.0,7.0,902.3742941844598,0.0,0.0,0.0,0.0
2005-01-01,684.2309916828005,19.88382911682129,36.42610549926758,0.8387145248095838,1841365.0,0.0838586150429206,4057269.1411882043,0.0,77457.95025412944,0.0,3853949.5146075385,170022.91497776538,18902.174681410826,67818.13396148862,29.342014129614817,0.0,77.0,65002.81168267062,113.0,13.0,1823.7774872779273,0.0,0.0,0.0,0.0
2005-02-01,635.407061886424,19.88382911682129,39.72785186767578,0.7705772524252918,1843700.0,0.1032982512854243,3797302.9720811686,0.0,69953.62457915551,0.0,3567639.9877950414,199696.1838930852,18458.92798128953,59761.44393175238,18.107459155542987,0.0,77.0,37743.291034985115,78.0,9.0,1230.6968426446965,0.0,0.0,0.0,0.0
2005-03-01,681.5428743225345,19.88382911682129,26.622434616088867,0.832887740703352,1846035.0,0.09685700263760681,4110408.444366756,0.0,77554.29127586118,0.0,3906092.504494555,201992.16654856448,18863.74961258295,36955.42666105328,21.61232586138781,0.0,78.0,10999.161969169021,13.0,3.0,1680.6107417500452,0.0,0.0,0.0,0.0
