Time (Year),Consumption (KWh) per household, Avg Tariff (c/KWh) per household,Wholesale ($/MWh),GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households),System Production In Spot,System Production Off Spot,Number of Active Actors
1966,2677.8675459577207,27.5939998626709,0.0,3.056158996812986,942691.0,0.0,0.0
1967,2787.226447514839,36.16649627685547,0.0,2.9137914724779868,972904.0,0.0,0.0
1968,2849.0770083479238,35.28300094604492,0.0,2.800753498498337,1008112.0,0.0,0.0
1969,2918.596406690959,31.4737491607666,0.0,2.5160572444684552,1040867.0,0.0,0.0
1927,623.9604665460638,155.26666259765625,0.0,1.1909656936527093,157969.0,0.0,0.0
1928,624.527417267031,138.72000122070312,0.0,1.2354652045114816,189746.0,0.0,0.0
1929,555.3243721538088,139.54286193847656,0.0,1.143968593782974,199478.0,0.0,0.0
2013,6426.332282829865,13.044749021530151,40.70661481221517,6.458905889166645,2419078.0,4.3235666206325725E7,1.0095486184441002E7
2014,6143.0764282443215,12.249557415644327,41.65203062693278,6.219896059790728,2456232.0,4.097283500928451E7,1.1322660429114992E7
2015,6125.315079671942,9.934299866358439,36.88851181666056,6.1417559238198995,2459337.0,3.899709865339929E7,1.3015030622888947E7
1960,1962.0655304071586,29.400001525878906,0.0,3.4626986801669135,765525.0,0.0,0.0
2016,6105.361015190272,10.975754102071127,38.83323748906454,6.0052248086942965,2446215.0,3.723534504667732E7,1.4826307928032145E7
1961,2036.7287268282805,29.400001525878906,0.0,3.63868468427942,793757.0,0.0,0.0
2017,5837.6695321188845,16.554224491119385,86.35070133209229,5.228335730732998,2503163.0,3.544530405653267E7,1.5942131035759628E7
1962,2023.8458276641638,29.400001525878906,0.0,3.4986170369057854,822554.0,0.0,0.0
2018,5858.719839807489,25.53639268875122,87.44961865743001,5.16792750007105,2560111.0,3.4695355273808055E7,1.731167705551758E7
1963,2221.636124657491,29.400001525878906,0.0,3.8466587821483174,846561.0,0.0,0.0
1964,2457.541582635935,28.200000762939453,0.0,3.003800923019118,879887.0,0.0,0.0
1965,2643.571230765258,23.099998474121094,0.0,3.2250310138364755,911324.0,0.0,0.0
1999,6865.840507151135,20.061778386433918,34.876816749572754,5.592368524722863,1913969.0,4.193171026199999E7,2034142.0799999922
1955,1575.4250353174998,31.080001831054688,0.0,2.775993760753004,624181.0,0.0,0.0
1956,1708.526089168147,33.31999969482422,0.0,2.9629713207795985,650938.0,0.0,0.0
1957,1739.4572185864215,30.940000534057617,0.0,3.0993033690633007,684133.0,0.0,0.0
1958,1806.7242080008498,31.46000099182129,0.0,3.335324871730564,706517.0,0.0,0.0
1959,1876.379445998467,31.46000099182129,0.0,3.4776757649155963,735235.0,0.0,0.0
2002,7144.125718843361,15.167092561721802,43.354146321614586,5.924365162467544,2009524.0,4.6127111044769295E7,2767371.9104613904
1991,5461.66081774461,32.6609992980957,0.0,3.810325951591937,1672760.0,0.0,0.0
2003,7210.035404753331,18.980861981709797,52.00568803151449,5.990622636159983,2041274.0,4.709328185848237E7,3235961.079581421
1992,5582.628943456028,33.4530029296875,0.0,3.894521337258984,1701667.0,0.0,0.0
2004,7224.830625826128,20.540680408477783,56.20082632700602,6.095042246531391,2073511.0,4.7910904716138415E7,3341089.0680161444
1993,5701.106117932096,34.50299835205078,0.0,3.943971418742201,1730441.0,0.0,0.0
2005,7098.569259787513,21.275381406148274,56.79477087656657,6.091104718879613,2121897.0,4.7953763356538E7,3429360.0939552276
1994,5814.439233797713,33.487998962402344,0.0,3.869145349995006,1760059.0,0.0,0.0
1950,1204.3659958360317,34.31999969482422,0.0,2.8428069644564578,484549.0,0.0,0.0
2006,7167.913043584909,21.704866250356037,61.81326103210449,6.215072496726855,2160537.0,4.936562135917363E7,3688314.7951146546
1995,5921.314267686884,31.31999969482422,0.0,4.082366988849615,1790511.0,0.0,0.0
1951,1272.9661144679894,32.7599983215332,0.0,2.9883693614116957,512301.0,0.0,0.0
2007,7131.008914666183,23.244547684987385,67.35229937235515,6.276522981664429,2197670.0,4.982964721071777E7,4005492.6896843617
1996,6023.783616420056,29.15500259399414,0.0,4.345266354195624,1820812.0,0.0,0.0
1952,1287.3844068123103,33.29999923706055,0.0,2.9370729938238798,537744.0,0.0,0.0
2008,7080.822773639426,23.099779446919758,64.88479169209798,6.420488166291814,2234567.0,5.026651432389587E7,4082244.4258989873
1997,6123.247685561663,28.983501434326172,0.0,4.562628429019086,1851354.0,0.0,0.0
1953,1321.274237495414,33.29999923706055,0.0,2.8903320654680464,567678.0,0.0,0.0
2009,6930.0577550907965,22.421838124593098,66.36411762237549,6.424412539722178,2271379.0,4.872116002975526E7,5084979.288032634
1998,6218.5241508560675,29.063997268676758,0.0,4.734944959918798,1882431.0,0.0,0.0
1954,1460.3922304959854,33.29999923706055,0.0,2.81513943203163,596106.0,0.0,0.0
2010,6852.1202936218815,18.890827496846516,54.94115479787191,6.557582238308277,2308205.0,4.843780270352377E7,5481587.168201279
2011,6640.860842997579,15.343283971150717,47.03973388671875,6.674789017372604,2345086.0,4.7209605601931E7,5863321.552401539
2012,6546.463460048318,13.974713563919067,45.73309008280436,6.746147349483164,2382031.0,4.6049069860250935E7,7289438.595220738
1988,5143.756921902495,26.219999313354492,0.0,3.5747970410873773,1581904.0,0.0,0.0
1944,955.3997632119505,35.400001525878906,0.0,2.107799733036789,384333.0,0.0,0.0
1989,5210.041417493404,25.65199851989746,0.0,3.4884659083580547,1612789.0,0.0,0.0
1945,940.8115794073279,34.79999923706055,0.0,2.1033051954435944,391552.0,0.0,0.0
