Time (Month),Consumption (KWh) per household, Avg Tariff (c/KWh) per household,Wholesale ($/MWh),GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households),System Production In Spot,System Production Off Spot,Number of Active Actors
1957-04-01,141.09617898897378,30.940000534057617,0.0,0.24753813277687575,661605.0,845598.3426666334,7449245.553693873,42.0
1957-05-01,150.892433506015,30.940000534057617,0.0,0.2647245999845359,664421.0,1319357.4976002558,7164530.852535613,42.0
1957-06-01,143.84165830507,30.940000534057617,0.0,0.25920740749628657,667237.0,1736753.9326218208,6720997.867591165,42.0
1957-07-01,153.11517335195873,30.940000534057617,0.0,0.2759185758995865,670053.0,1872240.7315264745,6597798.725460882,42.0
1957-08-01,152.59309622303897,30.940000534057617,0.0,0.2749777882523521,672869.0,1826878.7362682137,6444751.833275877,42.0
1957-09-01,136.87335583518947,30.940000534057617,0.0,0.24665031066267784,675685.0,1385718.2546051356,6174252.703008324,42.0
1957-10-01,143.18926943364858,30.940000534057617,0.0,0.2580317567057517,678501.0,1080530.3569120222,6479347.868390565,42.0
1957-11-01,136.79836946311335,30.940000534057617,0.0,0.24651517767172967,681317.0,959139.380477132,6426589.835549294,42.0
1957-12-01,133.00121970070148,30.940000534057617,0.0,0.23967258433235195,684133.0,1033103.8658249127,7020689.89694505,42.0
1958-01-01,160.75059837996153,31.46000099182129,0.0,0.2991877216347543,686959.0,1556994.532877867,7050657.840902123,42.0
1958-02-01,154.23217607011094,31.46000099182129,0.0,0.2870557158965225,688737.0,1406947.4177623847,6005570.366543243,42.0
1958-03-01,150.05944385712112,31.46000099182129,0.0,0.2792894040710626,690515.0,1296584.5443886344,6573659.990932273,42.0
1958-04-01,145.42848909349075,31.46000099182129,0.0,0.2706703186932026,692293.0,910170.9858096433,7449245.553693873,42.0
1958-05-01,153.2830845115269,31.46000099182129,0.0,0.28528923137834494,694071.0,1405335.0404084914,7164530.852535613,42.0
1958-06-01,153.086048032691,31.46000099182129,0.0,0.280910245750779,695849.0,1833099.4517725094,6720997.867591165,40.0
1958-07-01,158.28678192286137,31.46000099182129,0.0,0.29045347352035117,697627.0,1972506.9441722506,6597798.725460882,40.0
1958-08-01,149.2267869653491,31.46000099182129,0.0,0.2738285353542659,699405.0,1924968.0649689413,6444751.833275877,40.0
