Time (Year),Consumption (KWh) per household, Avg Tariff (c/KWh) per household,Wholesale ($/MWh),GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households),System Production Primary Spot,System Production Secondary Spot,System Production Off Spot,System Production Rooftop PV,Number of Active Actors
1998,6218.5241508560675,29.063997268676758,0.0,4.734944959918798,1882431.0,0.0,0.0,0.0,0.0
1999,6865.840507151135,17.002586841583252,15.66039236386617,5.728656086985097,1913969.0,4.2591353386867195E7,0.0,719856.5040000115,0.0
2000,7202.0341250465735,9.72279985745748,20.803297758102417,6.072783924183359,1946073.0,4.601555661644222E7,0.0,721828.7136000115,0.0
2001,7186.911506325179,10.774743556976318,22.216319004694622,6.105106545522743,1977731.0,4.663254669076181E7,0.0,812475.1440000121,0.0
2002,7147.598732022861,9.965429782867432,24.121476252873737,6.149715900673582,2007599.0,4.705804425669097E7,0.0,905148.6475877132,0.0
2003,7246.993273847169,12.599373896916708,32.00772031148275,6.313373436502586,2022762.0,4.822769361788667E7,0.0,966506.4659134708,0.0
2004,7312.189164760293,14.941855748494467,36.92309236526489,6.481267030587673,2044337.0,4.904824110803662E7,0.0,1065424.0498693706,0.0
2005,7249.624081099906,16.792344570159912,38.90991059939066,6.546088076121169,2064397.0,4.909815966366368E7,0.0,1139426.3502616812,0.0
2006,7406.877345084543,19.598774433135986,49.752307732899986,6.804659054495155,2082211.0,5.062084693920491E7,0.0,1177822.4291962872,0.0
2007,7434.949863813312,20.920249303181965,53.181201140085854,6.97060253622865,2099333.0,5.1233559812296115E7,0.0,1200208.9988275291,945.7940642188257
2008,7415.218170067307,21.992334683736164,53.0104611714681,7.169377695854216,2134567.0,5.170167036261622E7,0.0,1222422.7220686623,5352.978041249038
2009,7251.716863854046,20.37110964457194,47.861299991607666,7.268344730016812,2171379.0,5.063818686211909E7,0.0,1270466.9775128367,19008.25562470669
2010,7164.830711093684,15.790305058161417,39.73881244659424,7.457443154999396,2208205.0,5.050276691062847E7,0.0,1355936.4088087403,92346.46670461881
2011,6938.907128195788,12.497902472813925,30.374670267105103,7.61792141878764,2245086.0,4.9378826521571316E7,0.0,1441883.8990616633,162116.4810942708
2012,6835.500012068696,10.433294534683228,28.381195306777954,7.885535318093517,2282031.0,4.881732683622963E7,0.0,1525408.1062203383,224254.63906506792
2013,6705.5126263186075,9.85161034266154,25.40649151802063,7.953441367926701,2319078.0,4.732050728748594E7,0.0,1551652.1859263836,249539.33795075965
2014,6405.73546600531,8.80783724784851,24.545819997787476,7.884032743290891,2356232.0,4.561698904991298E7,0.0,1581380.1004440803,267960.97751116863
2015,6264.238571838499,7.038813591003418,22.909258604049683,7.946038054777009,2391127.0,4.4422171764702976E7,0.0,1619370.0140502634,248804.4852151927
2016,6105.361015190272,8.075220942497253,23.343374729156494,7.922430529154986,2446215.0,4.3447088244097784E7,0.0,1720071.3615169814,324798.0881568739
2017,5837.6695321188845,15.216366251309713,73.73054854075114,6.9103942706057735,2503163.0,4.223426634975384E7,0.0,1674122.8319116181,302248.6960436503
2018,5858.719839807489,25.49497127532959,70.51736005147298,6.986460906176809,2560111.0,4.210512982034023E7,0.0,1763495.1673456582,242809.3261123364
2019,5464.753186700049,18.38887866338094,52.42644119262695,6.821102323298567,2617059.0,3.993949931192348E7,0.0,2009780.7003581075,234609.52169244012
2020,5423.08027243468,16.530128796895344,51.49350229899088,6.757220602029211,2674007.0,4.0421135463039644E7,0.0,2430758.9129396696,236067.70417407967
2021,5234.726828266377,14.45703919728597,44.74610312779745,6.607804939851826,2727152.0,3.948687958692427E7,0.0,2861011.9366220944,293819.4329482132
2022,4589.156638601569,10.48268715540568,26.028984308242798,6.021939007727258,2779948.0,3.497889655768645E7,0.0,3174582.091652237,371918.85896021215
2023,4489.9290998820725,8.502130190531412,25.98630444208781,5.970347581722412,2832744.0,3.472082828438414E7,0.0,3461582.1836889763,386390.4738036458
2024,4407.147117851768,10.114684422810873,35.61463705698649,5.7142235315104974,2885540.0,3.4700843377044775E7,0.0,3696697.7972217314,399696.5231272637
2025,4340.36055644834,13.882380167643229,51.00758218765259,5.408136467928004,2938336.0,3.459746495368464E7,0.0,3902611.1396201137,415049.96198218997
2026,4214.343763021581,18.321030616760254,66.85210800170898,4.9571508386067356,2991014.0,3.402432313374279E7,0.0,4209984.500010917,452468.0533972835
2027,4128.8140322882155,22.783920764923096,84.3556645711263,4.441429466896563,3043672.0,3.38641550962033E7,0.0,4331441.44185325,509709.5890697106
2028,4051.2337525056396,23.634942372639973,79.50970109303792,4.354342562172335,3096330.0,3.38222461526339E7,0.0,4510535.274769283,526261.9959825707
2029,3992.150367420391,22.51753044128418,77.40992228190105,4.281384568624161,3148988.0,3.3853754627059616E7,0.0,4419940.766083881,542870.7256647337
2030,3913.105337649759,21.59739939371745,74.74284776051839,4.21013379367136,3201646.0,3.3733964491293125E7,0.0,4433781.879179791,556297.1785965697
2031,3850.012118998219,20.787720521291096,73.32017230987549,4.1448596867160115,3255394.0,3.374856667530516E7,0.0,4440908.02191439,566658.4685862168
2032,3790.3120732468988,20.217708269755047,72.37416712443034,4.08073541107323,3309243.0,3.388210962654006E7,0.0,4455088.953852387,586391.2216811014
2033,3738.3771238167933,19.716333389282227,72.72438303629558,4.045784463048426,3363092.0,3.406025727294846E7,0.0,4082178.8344788575,624500.4162334186
2034,3694.578139775912,19.219993750254314,71.9450798034668,3.9848809215409804,3416941.0,3.4183156236570455E7,0.0,4152145.4544216273,694933.4628011965
