Time (Month),Consumption (MWh) per household, Avg Tariff (c/KWh) per household,GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households)
1927-01-01,0.052036258712236,81.60000610351562,0.073108680494976,151798.0
1927-02-01,0.056274982114610884,81.60000610351562,0.07906390253821514,152359.0
1927-03-01,0.05273345540151713,81.60000610351562,0.0740882115231516,152920.0
1927-04-01,0.04931555045901447,81.60000610351562,0.0692862037196031,153481.0
1927-05-01,0.05277781384297789,81.60000610351562,0.0741505332043075,154042.0
1927-06-01,0.05367295589348201,81.60000610351562,0.07540816885659038,154603.0
1927-07-01,0.05492897837127168,81.60000610351562,0.07717282581494395,155164.0
1927-08-01,0.0529202119120244,81.60000610351562,0.07435059629859325,155725.0
1927-09-01,0.049524589534571235,81.60000610351562,0.06957989452989671,156286.0
1927-10-01,0.05059070304181782,81.60000610351562,0.0710777376435551,156847.0
1927-11-01,0.04962898963203903,81.60000610351562,0.06972657212660148,157408.0
1927-12-01,0.049547696066949844,81.60000610351562,0.06961235820301274,157969.0
1928-01-01,0.05667375219977419,61.19999694824219,0.07802496213232978,158539.0
1928-02-01,0.057926829268292686,61.19999694824219,0.07976325686252499,161376.0
1928-03-01,0.05513570789157984,61.19999694824219,0.07593665695426843,164213.0
1928-04-01,0.05206225680933852,61.19999694824219,0.0716718151755665,167050.0
1928-05-01,0.05498949301594589,61.19999694824219,0.07571268779361165,169887.0
1928-06-01,0.0517762441814687,61.19999694824219,0.07128048021963598,172724.0
1928-07-01,0.054459703464892546,61.19999694824219,0.07498514986703271,175561.0
1928-08-01,0.05362728281707194,61.19999694824219,0.07385293120187048,178398.0
1928-09-01,0.04755703920324441,61.19999694824219,0.06548654290491054,181235.0
1928-10-01,0.049187274544743365,61.19999694824219,0.06770733456714813,184072.0
1928-11-01,0.046466462289135355,61.19999694824219,0.0639738922953385,186909.0
1928-12-01,0.04468078378463841,61.19999694824219,0.06152033991378843,189746.0
1929-01-01,0.04810168646672759,59.39999771118164,0.06621965007778884,192592.0
1929-02-01,0.04699872682669316,59.39999771118164,0.06471885384489283,193218.0
1929-03-01,0.04639813458244774,59.39999771118164,0.06388621190702692,193844.0
1929-04-01,0.04391937059700725,59.39999771118164,0.060461862488667396,194470.0
1929-05-01,0.04800713494894821,59.39999771118164,0.06609262638537657,195096.0
1929-06-01,0.04765432603386436,59.39999771118164,0.06562207926640026,195722.0
1929-07-01,0.04837329639212011,59.39999771118164,0.06660312882358062,196348.0
1929-08-01,0.047427579274422,59.39999771118164,0.06529463490727874,196974.0
1929-09-01,0.04434716599190283,59.39999771118164,0.06105609682777254,197600.0
1929-10-01,0.04588701784831455,59.39999771118164,0.06318749015119864,198226.0
1929-11-01,0.04438476857160099,59.39999771118164,0.061118004706452185,198852.0
1929-12-01,0.043824381636070144,59.39999771118164,0.06034319724308803,199478.0
1930-01-01,0.04881388457175411,63.0,0.06721981129226642,200107.0
1930-02-01,0.052370482002124664,63.0,0.07209245475225352,202385.0
1930-03-01,0.04870934169830404,63.0,0.06706418430718249,204663.0
1930-04-01,0.045230283027529586,63.0,0.06226684883216119,206941.0
1930-05-01,0.048050129290360816,63.0,0.06616095115412841,209219.0
1930-06-01,0.04851132640179293,63.0,0.06679860532463279,211497.0
1930-07-01,0.04929949713483803,63.0,0.06786634929272056,213775.0
1930-08-01,0.04715509620324643,63.0,0.064928866709388,216053.0
1930-09-01,0.04383252950794894,63.0,0.060347089102290946,218331.0
1930-10-01,0.04446781409643306,63.0,0.061215085830586644,220609.0
1930-11-01,0.04332688761569764,63.0,0.05965494379380735,222887.0
1930-12-01,0.04298181333688628,63.0,0.05917615936193095,225165.0
1931-01-01,0.04186525034733825,68.4000015258789,0.05764739207523907,227444.0
1931-02-01,0.043536715568033534,68.4000015258789,0.05993498948385766,227601.0
1931-03-01,0.04213682944177592,68.4000015258789,0.05801753001705271,227758.0
1931-04-01,0.04044929030559639,68.4000015258789,0.05568757276325296,227915.0
1931-05-01,0.043420498789855835,68.4000015258789,0.05978096396899798,228072.0
1931-06-01,0.04153722795963703,68.4000015258789,0.05718898154965869,228229.0
1931-07-01,0.044372246985366876,68.4000015258789,0.06108902334904531,228386.0
1931-08-01,0.044368018272272616,68.4000015258789,0.061082625347157644,228543.0
1931-09-01,0.03994315697420201,68.4000015258789,0.054993176506607566,228700.0
1931-10-01,0.04193448310517048,68.4000015258789,0.05773350362327393,228857.0
1931-11-01,0.04020278236265032,68.4000015258789,0.055358067226409145,229014.0
1931-12-01,0.03921962202896527,68.4000015258789,0.054006650700470546,229171.0
1932-01-01,0.046752159485822176,53.29999923706055,0.0643728818851503,229337.0
1932-02-01,0.044647417860698674,53.29999923706055,0.061461359163656325,231010.0
1932-03-01,0.04323048955016052,53.29999923706055,0.059515392622415224,232683.0
1932-04-01,0.04170578094864224,53.29999923706055,0.05743242621792842,234356.0
1932-05-01,0.043761571671277685,53.29999923706055,0.06024944141355972,236029.0
1932-06-01,0.0435040512911124,53.29999923706055,0.059902755523291815,237702.0
1932-07-01,0.04479164490861619,53.29999923706055,0.06167350196723346,239375.0
1932-08-01,0.04204141913643756,53.29999923706055,0.05788503706616169,241048.0
1932-09-01,0.04013249780612308,53.29999923706055,0.05525838015522915,242721.0
1932-10-01,0.04141672872492778,53.29999923706055,0.057013337553206374,244394.0
