Time (Month),Consumption (MWh) per household, Avg Tariff (c/KWh) per household,GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households)
1999-01-01,0.5299388125799723,43.26786422729492,0.4372438677761202,1885028.0
1999-02-01,0.5452661868483661,44.94734573364258,0.44996575989513043,1887659.0
1999-03-01,0.5246461521777082,44.910438537597656,0.432815161673193,1890290.0
1999-04-01,0.5118444589076881,44.943336486816406,0.4229780502980421,1892921.0
1999-05-01,0.5390984393991829,44.7663459777832,0.4459269229358667,1895552.0
1999-06-01,0.6122828383775432,44.58140563964844,0.5066440182021532,1898183.0
1999-07-01,0.6390324092730798,44.44308853149414,0.5309938498611803,1900814.0
1999-08-01,0.6323425420750272,44.35332489013672,0.5254622699267577,1903445.0
1999-09-01,0.5873340045202815,44.29911422729492,0.5245796298081078,1906076.0
1999-10-01,0.5912059839462003,44.46197509765625,0.5301543132221045,1908707.0
1999-11-01,0.5714589073204216,44.62602996826172,0.5127286982603073,1911338.0
1999-12-01,0.5813897717256653,44.776466369628906,0.527724530228343,1913969.0
2000-01-01,0.5672755691838273,44.965904235839844,0.5128825918236327,1916604.0
2000-02-01,0.5903590689856577,45.0457649230957,0.5246733494291552,1919283.0
2000-03-01,0.6090357145458651,45.035850524902344,0.549891422530114,1921962.0
2000-04-01,0.552668069006116,45.424556732177734,0.5056042498693972,1924641.0
2000-05-01,0.6289971307307557,45.960384368896484,0.5603405197029793,1927320.0
2000-06-01,0.6297738366703817,46.221343994140625,0.5587905484572364,1929999.0
2000-07-01,0.6468037484775012,46.355995178222656,0.5719334568834334,1932678.0
2000-08-01,0.6375010527773429,46.157997131347656,0.5659210480586416,1935357.0
2000-09-01,0.5897178896573645,46.05009841918945,0.5323977854448643,1938036.0
2000-10-01,0.5999735922069959,46.196102142333984,0.5388319612045501,1940715.0
2000-11-01,0.5740813494330023,46.26036071777344,0.5129176987855466,1943394.0
2000-12-01,0.5758471033717646,46.24835205078125,0.526796695524298,1946073.0
2001-01-01,0.6086804947974529,46.549739837646484,0.5506615920671392,1948757.0
