Time (Month),Consumption (KWh) per household, Avg Tariff (c/KWh) per household,Wholesale ($/MWh),GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households)
2018-01-01,517.0715576017778,0.0,85.73446655273438,0.4744639495995941,4753.0
2018-02-01,457.4490497177037,0.0,46.466270446777344,0.4272957985123585,9498.0
2018-03-01,475.57500148099064,0.0,31.562732696533203,0.4569014153806195,14243.0
2018-04-01,443.57517741468297,0.0,36.7844352722168,0.42405321188728995,18988.0
2018-05-01,506.08972080015167,0.0,47.25236511230469,0.4712028081675948,23733.0
2018-06-01,516.4327438614896,13.69948959350586,71.0594711303711,0.46267047865825084,28478.0
2018-07-01,552.9570064413208,13.69948959350586,46.97303771972656,0.49339126066012834,33223.0
2018-08-01,538.3718484974189,13.69948959350586,38.531742095947266,0.4832367244370289,37968.0
2018-09-01,476.6718782923232,13.69948959350586,29.32479476928711,0.4425028887047287,42713.0
2018-10-01,462.84370851595094,13.69948959350586,23.161664962768555,0.43048714827281814,47458.0
2018-11-01,440.55474392036854,13.69948959350586,23.308610916137695,0.40239349796175927,52203.0
2018-12-01,471.12737442491397,8.946671485900879,48.012847900390625,0.41558258848026886,56948.0
2019-01-01,482.43412535858414,8.946671485900879,80.34017944335938,0.4272635466344534,61701.0
2019-02-01,426.82347907511365,8.946671485900879,44.01677322387695,0.390331194367052,66446.0
2019-03-01,443.75446641780565,8.946671485900879,24.995025634765625,0.41087868886887435,71191.0
2019-04-01,413.9129600090866,8.946671485900879,24.19021987915039,0.36341756453618224,75936.0
2019-05-01,472.266694993245,8.946671485900879,35.67280197143555,0.42597995681485745,80681.0
2019-06-01,481.9384064863156,11.626592636108398,50.603477478027344,0.4315734486910676,85426.0
2019-07-01,516.0442988183562,11.626592636108398,46.35789108276367,0.4680022415046932,90171.0
2019-08-01,502.45340287728095,11.626592636108398,42.140384674072266,0.4607755978871671,94916.0
2019-09-01,444.8879749224872,11.626592636108398,29.579166412353516,0.41442591412335955,99661.0
2019-10-01,431.9994630337337,11.626592636108398,19.911327362060547,0.3953989970155786,104406.0
2019-11-01,411.2125561721835,11.626592636108398,21.19908905029297,0.3698712266534086,109151.0
2019-12-01,439.7666991707347,8.80753231048584,36.21104431152344,0.38201298473606965,113896.0
2020-01-01,535.9613097244815,8.80753231048584,135.65623474121094,0.44949910356797307,118649.0
2020-02-01,474.19954703024456,8.80753231048584,79.480224609375,0.40269612135127514,123394.0
2020-03-01,493.0295421378347,8.80753231048584,34.5531120300293,0.4082025881537968,128139.0
2020-04-01,459.8927095248487,8.80753231048584,27.658540725708008,0.334835028745367,132884.0
2020-05-01,524.7495077345618,8.80753231048584,35.304359436035156,0.37688700594924546,137629.0
2020-06-01,535.5172051252335,17.266712188720703,50.6440315246582,0.3858008525313831,142374.0
2020-07-01,573.4373619314977,17.266712188720703,40.350563049316406,0.39477496037925586,147119.0
2020-08-01,558.3567986817152,17.266712188720703,37.497562408447266,0.3853396372057132,151864.0
2020-09-01,494.40595288265683,17.266712188720703,23.521102905273438,0.3133927448137048,156609.0
2020-10-01,480.1015933909293,17.266712188720703,18.708030700683594,0.28277357314381096,161354.0
2020-11-01,457.0178684850601,17.266712188720703,19.3905029296875,0.2604948803728521,166099.0
2020-12-01,488.7716004805554,7.847663879394531,30.992530822753906,0.2662236226257835,170844.0
2021-01-01,523.9508292995445,7.847663879394531,53.87983703613281,0.2780395893510265,175600.0
2021-02-01,463.65066611481177,7.847663879394531,32.254173278808594,0.23384475374441097,179999.0
2021-03-01,482.14218531383204,7.847663879394531,20.98110008239746,0.22658293729266404,184398.0
2021-04-01,449.8118349338178,7.847663879394531,19.648147583007812,0.16733428234262998,188797.0
2021-05-01,513.3319918631855,7.847663879394531,24.340927124023438,0.2386629156279023,193196.0
2021-06-01,523.9518886484982,8.65216064453125,33.24336624145508,0.27587104033707466,197595.0
2021-07-01,561.1454192327495,8.65216064453125,22.434402465820312,0.2193677379608689,201994.0
2021-08-01,546.4776997039628,8.65216064453125,21.04752540588379,0.20081902433551457,206393.0
2021-09-01,483.966496000797,8.65216064453125,20.61205291748047,0.1510216909114802,210792.0
2021-10-01,470.0406775260118,8.65216064453125,20.293787002563477,0.11934065556409798,215191.0
2021-11-01,447.5132989321007,8.65216064453125,19.80069923400879,0.10533568732744752,219590.0
2021-12-01,478.68404670541855,5.940197467803955,21.469221115112305,0.11116046667802407,223989.0
2022-01-01,468.84392951277607,5.940197467803955,20.8773250579834,0.08379772793836611,228396.0
2022-02-01,414.8990393908804,5.940197467803955,21.085819244384766,0.07142738661157912,232795.0
2022-03-01,431.4598493216523,5.940197467803955,19.283334732055664,0.055395234497241194,237194.0
2022-04-01,402.5407335373955,5.940197467803955,13.978728294372559,0.03591092581680475,241593.0
2022-05-01,459.39991188737844,5.940197467803955,18.791595458984375,0.06627167937062584,245992.0
2022-06-01,468.9187048955434,5.505090236663818,22.07581329345703,0.09721893975878544,250391.0
2022-07-01,502.22128394952705,5.505090236663818,23.34334945678711,0.10821718686550832,254790.0
2022-08-01,489.10896705685815,5.505090236663818,23.44359588623047,0.10355942659925194,259189.0
2022-09-01,433.17355707581527,5.505090236663818,22.054174423217773,0.06767220578225067,263588.0
2022-10-01,420.72227967214826,5.505090236663818,19.13591766357422,0.04495824428626179,267987.0
2022-11-01,400.57087529278306,5.505090236663818,17.701297760009766,0.03839595141811324,272386.0
2022-12-01,428.48507754213557,6.047287464141846,16.971874237060547,0.04592237929342194,276785.0
2023-01-01,465.281034622251,6.047287464141846,24.532014846801758,0.07992598774075499,281192.0
2023-02-01,411.75864260428375,6.047287464141846,25.01390266418457,0.0703534434546342,285591.0
2023-03-01,428.20711490051383,6.047287464141846,23.133146286010742,0.05713842005030491,289990.0
2023-04-01,399.51810147457957,6.047287464141846,16.887361526489258,0.03727491570477675,294389.0
2023-05-01,455.9641263203342,6.047287464141846,22.457630157470703,0.06851309546365175,298788.0
2023-06-01,465.4257314792521,6.673252105712891,26.190723419189453,0.10007915282444718,303187.0
2023-07-01,498.49518711839943,6.673252105712891,27.633821487426758,0.11378050875143514,307586.0
2023-08-01,485.4946952577848,6.673252105712891,27.516765594482422,0.10894321281669123,311985.0
2023-09-01,429.98544687784465,6.673252105712891,26.09830665588379,0.07194007442436444,316384.0
2023-10-01,417.6381989538099,6.673252105712891,22.789663314819336,0.048446096072570895,320783.0
2023-11-01,397.6463084518823,6.673252105712891,21.072452545166016,0.041413298174432386,325182.0
2023-12-01,425.3693041316095,7.288128852844238,20.22515106201172,0.04903456116530919,329581.0
2024-01-01,462.1838022623567,7.288128852844238,16.737964630126953,0.04345223488481567,333988.0
2024-02-01,409.029731490867,7.288128852844238,18.71590232849121,0.033638255504682725,338387.0
2024-03-01,425.3816521094794,7.288128852844238,14.138821601867676,0.02313920009725042,342786.0
2024-04-01,396.89349698287657,7.288128852844238,10.753747940063477,0.016790695472160673,347185.0
2024-05-01,452.9818531986666,7.288128852844238,16.443798065185547,0.03391010162168155,351584.0
2024-06-01,462.3949739172938,4.7470245361328125,22.976802825927734,0.05504563340049548,355983.0
2024-07-01,495.2634461488088,4.7470245361328125,24.577836990356445,0.06151632222715591,360382.0
2024-08-01,482.3611204393869,4.7470245361328125,24.14488410949707,0.05757921879624388,364781.0
2024-09-01,427.22240844574463,4.7470245361328125,19.032224655151367,0.032044178664537994,369180.0
2024-10-01,414.9664043615942,4.7470245361328125,13.251240730285645,0.017237127279997554,373579.0
2024-11-01,395.1136871722693,4.7470245361328125,11.70762825012207,0.015087227935283318,377978.0
2024-12-01,422.67211090102177,5.435027122497559,11.779330253601074,0.022544555231287566,382377.0
2025-01-01,459.87836557355007,5.435027122497559,22.119129180908203,0.04625726829164176,386784.0
2025-02-01,407.0008873724063,5.435027122497559,22.945823669433594,0.03643485111487964,391183.0
2025-03-01,423.2836444150644,5.435027122497559,17.69110679626465,0.02534379266752035,395582.0
2025-04-01,394.94711936316975,5.435027122497559,13.341763496398926,0.018277784254568098,399981.0
2025-05-01,450.77305844749986,5.435027122497559,19.85367774963379,0.036550342426399714,404380.0
2025-06-01,460.15313286641435,6.013433456420898,27.68963623046875,0.058747220685236703,408779.0
2025-07-01,492.8759517689712,6.013433456420898,29.269712448120117,0.06577195028788775,413178.0
2025-08-01,480.0491511146447,6.013433456420898,28.762310028076172,0.061632212189563,417577.0
2025-09-01,425.1865034978293,6.013433456420898,23.068262100219727,0.03489293124292478,421976.0
2025-10-01,413.0002931691586,6.013433456420898,16.753150939941406,0.01913720599363649,426375.0
2025-11-01,393.2524290579283,6.013433456420898,14.69517707824707,0.01665815656030851,430774.0
2025-12-01,420.6926038609932,6.71315336227417,14.450267791748047,0.024249887123436023,435173.0
2026-01-01,451.93342326705084,6.71315336227417,24.227365493774414,0.046009274570495085,439583.0
2026-02-01,399.98188930132824,6.71315336227417,24.814409255981445,0.03627172559636737,443971.0
2026-03-01,415.99668875833873,6.71315336227417,18.99137306213379,0.02535965858317394,448359.0
2026-04-01,388.15994363297824,6.71315336227417,14.21395206451416,0.018471485453076864,452747.0
2026-05-01,443.0401098690759,6.71315336227417,20.930938720703125,0.03648060463334387,457135.0
2026-06-01,452.273166776087,6.559916019439697,29.001419067382812,0.05832129240714914,461523.0
2026-07-01,484.4503899349876,6.559916019439697,30.562641143798828,0.0652364821877141,465911.0
2026-08-01,471.85723204812257,6.559916019439697,30.014314651489258,0.06113189282205555,470299.0
2026-09-01,417.94349487135736,6.559916019439697,23.98438835144043,0.03475412134822023,474687.0
2026-10-01,405.97717606846527,6.559916019439697,17.39275550842285,0.019236254254808367,479075.0
2026-11-01,386.5767972419813,6.559916019439697,15.144808769226074,0.016784502515262173,483463.0
2026-12-01,413.56358037597545,7.099640369415283,14.927589416503906,0.02431660067689598,487851.0
2027-01-01,447.42819066270386,7.099640369415283,26.292461395263672,0.04744425396839534,492241.0
2027-02-01,396.0049277227065,7.099640369415283,26.74652862548828,0.03772715805275919,496629.0
2027-03-01,411.8712538696292,7.099640369415283,20.46493148803711,0.0266944940386778,501017.0
2027-04-01,384.3205572758481,7.099640369415283,14.952995300292969,0.019547917978441718,505405.0
2027-05-01,438.66928586700874,7.099640369415283,21.85433006286621,0.03797445698781997,509793.0
2027-06-01,447.82278759814153,7.117264747619629,30.399585723876953,0.06012904477242363,514181.0
2027-07-01,479.69580711535014,7.117264747619629,31.98436737060547,0.06724167139290996,518569.0
2027-08-01,467.23825405339255,7.117264747619629,31.48784065246582,0.06306174098748765,522957.0
2027-09-01,413.8628708435654,7.117264747619629,25.096696853637695,0.03628824108473151,527345.0
2027-10-01,402.0236660128297,7.117264747619629,18.65890884399414,0.02047391252390419,531733.0
2027-11-01,382.8219574032728,7.117264747619629,16.432161331176758,0.01787470055291233,536121.0
2027-12-01,409.5570390594791,7.628844261169434,16.161319732666016,0.025461406099378935,540509.0
2028-01-01,442.396348910532,7.628844261169434,28.50385093688965,0.048600570141771146,544899.0
