Time (Month),Consumption (MWh) per household, Avg Tariff (c/KWh) per household,GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households)
1999-01-01,0.5299388125799723,44.80669021606445,0.5503950932744374,1885028.0
1999-02-01,0.5452661868483661,77.33465576171875,0.5675748218564289,1887659.0
1999-03-01,0.5246461521777082,77.20699310302734,0.5438659796870414,1890290.0
1999-04-01,0.5118444589076881,77.32089233398438,0.538149850587721,1892921.0
1999-05-01,0.5390984393991829,75.7042465209961,0.5737989660786129,1895552.0
1999-06-01,0.6122828383775432,74.3499755859375,0.6546616691439853,1898183.0
1999-07-01,0.6390324092730798,73.33052825927734,0.6838313738202529,1900814.0
1999-08-01,0.6323425420750272,72.59123992919922,0.6750646770809462,1903445.0
1999-09-01,0.5873340045202815,72.09419250488281,0.6245135946203564,1906076.0
1999-10-01,0.5912059839462003,71.784912109375,0.6325542882725869,1908707.0
1999-11-01,0.5714589073204216,71.20427703857422,0.6111948894336474,1911338.0
1999-12-01,0.5813897717256653,70.73944854736328,0.6168311094463451,1913969.0
2000-01-01,0.5672755691838273,70.4700927734375,0.6448913111058661,1916604.0
2000-02-01,0.5903590689856577,70.69151306152344,0.673368862737622,1919283.0
2000-03-01,0.6090357145458651,70.61610412597656,0.692798418165965,1921962.0
2000-04-01,0.552668069006116,70.68917083740234,0.6268276368189206,1924641.0
2000-05-01,0.6289971307307557,70.8853988647461,0.7176269230554743,1927320.0
2000-06-01,0.6297738366703817,70.79939270019531,0.7192143333615508,1929999.0
2000-07-01,0.6468037484775012,70.67898559570312,0.7387162906057977,1932678.0
2000-08-01,0.6375010527773429,70.56832885742188,0.7274990874650908,1935357.0
2000-09-01,0.5897178896573645,70.50201416015625,0.6705888262275097,1938036.0
2000-10-01,0.5999735922069959,70.57184600830078,0.6830072372567626,1940715.0
2000-11-01,0.5740813494330023,70.59782409667969,0.6542439238048443,1943394.0
2000-12-01,0.5758471033717646,70.5852279663086,0.652962813301161,1946073.0
2001-01-01,0.6086804947974529,70.72686004638672,0.6937148110883529,1948757.0
2001-02-01,0.5804864324986638,70.708251953125,0.6626248678823031,1951391.0
2001-03-01,0.6026504906539066,69.88202667236328,0.6861230826772781,1954025.0
2001-04-01,0.565148807227013,69.2606430053711,0.6420968155785512,1956659.0
2001-05-01,0.6228908208215923,68.78423309326172,0.7107797001451935,1959293.0
2001-06-01,0.6167961397136591,68.14783477783203,0.7051044191596318,1961927.0
2001-07-01,0.6455554828788722,67.47499084472656,0.591503334598298,1964561.0
2001-08-01,0.648327695017525,67.49380493164062,0.5255745354410714,1967195.0
2001-09-01,0.5858007852458259,52.81707000732422,0.33470881216436177,1969829.0
2001-10-01,0.5956452668567167,52.782875061035156,0.26350991713871685,1972463.0
2001-11-01,0.5650912334938487,53.086090087890625,0.17108726270908584,1975097.0
2001-12-01,0.5498378571201038,22.567562103271484,0.04485113998065221,1977731.0
2002-01-01,0.5713903030437685,22.77933120727539,0.0766897344681722,1980374.0
2002-02-01,0.5438012222746674,55.46175003051758,0.13994592384996,1983024.0
2002-03-01,0.582422076836379,56.10725784301758,0.2595333650893904,1985674.0
2002-04-01,0.5637425666038332,72.56102752685547,0.38914751116732915,1988324.0
2002-05-01,0.616895172915367,73.08012390136719,0.5157082637139762,1990974.0
2002-06-01,0.6199806859267344,73.15528869628906,0.560916858995905,1993624.0
2002-07-01,0.6550618802829672,73.03221130371094,0.5603932729043458,1996274.0
2002-08-01,0.6433720716745609,73.03758239746094,0.502095708459471,1998924.0
2002-09-01,0.5929602777614018,54.82499313354492,0.3111898226091029,2001574.0
2002-10-01,0.597597187240548,54.827117919921875,0.22974024090459205,2004224.0
2002-11-01,0.5728814439770509,23.088666915893555,0.1036821055568968,2006874.0
2002-12-01,0.5840208303060824,22.777965545654297,0.08724840926472215,2009524.0
2003-01-01,0.5968139514426898,22.789936065673828,0.06387373874579295,2012179.0
2003-02-01,0.5588257336620965,57.068973541259766,0.13444993810301967,2014824.0
2003-03-01,0.5916232170110173,57.56418991088867,0.2620083088846688,2017469.0
2003-04-01,0.5657036558332846,57.65684509277344,0.36604095794270286,2020114.0
2003-05-01,0.6179575149585295,76.73429870605469,0.5158855293637725,2022759.0
2003-06-01,0.6184184118328985,76.71685791015625,0.577265767094301,2025404.0
2003-07-01,0.653350892902489,76.4732437133789,0.5675485984413317,2028049.0
2003-08-01,0.6442765995270583,76.33045196533203,0.5089503772490612,2030694.0
2003-09-01,0.5992210964330099,56.35929870605469,0.36646668911252755,2033339.0
2003-10-01,0.6084554200818867,56.17354202270508,0.33282909100392843,2035984.0
2003-11-01,0.5638351804080095,22.826005935668945,0.07764632881010208,2038629.0
2003-12-01,0.5915537306603621,22.845653533935547,0.07242389644405439,2041274.0
2004-01-01,0.5707008734682015,22.896278381347656,0.06982520046146688,2043921.0
2004-02-01,0.5748762222034378,57.63480758666992,0.15796135783293982,2046611.0
2004-03-01,0.6012580021187712,57.96422576904297,0.24716668445593806,2049301.0
2004-04-01,0.5682757624180613,78.65135955810547,0.40701639469803497,2051991.0
2004-05-01,0.6268348347018345,78.80075073242188,0.5518448129140535,2054681.0
2004-06-01,0.6304773786546034,78.64105224609375,0.6021163020745547,2057371.0
2004-07-01,0.6572908520670019,78.32618713378906,0.5909982092337834,2060061.0
2004-08-01,0.6457317194368104,78.09906768798828,0.505516622913861,2062751.0
2004-09-01,0.5991700440729123,78.10447692871094,0.42851066022309,2065441.0
2004-10-01,0.5913369970277511,56.74456024169922,0.22010423432091494,2068131.0
2004-11-01,0.580401686094549,56.915958404541016,0.17161602358993194,2070821.0
2004-12-01,0.5784762535621948,22.88772964477539,0.07135701178404165,2073511.0
2005-01-01,0.5913926769203204,24.148025512695312,0.08586486604384339,2076203.0
2005-02-01,0.5450017713305937,58.02885055541992,0.183230469459627,2080357.0
2005-03-01,0.5900922926288228,58.21372985839844,0.2289320139630656,2084511.0
2005-04-01,0.5675462556226106,58.34601974487305,0.362295393889835,2088665.0
2005-05-01,0.6163734775917077,80.00043487548828,0.5100275376878896,2092819.0
2005-06-01,0.6134434015125612,79.92382049560547,0.563383747673405,2096973.0
2005-07-01,0.6403151142220341,79.7001724243164,0.5880041614843816,2101127.0
2005-08-01,0.6365490521217833,79.46891784667969,0.4864251908610933,2105281.0
2005-09-01,0.5856706298131964,79.4781723022461,0.39918029976117,2109435.0
2005-10-01,0.5747907350956123,57.18450164794922,0.20418931032804338,2113589.0
2005-11-01,0.5600275269473208,57.348297119140625,0.12477475871539556,2117743.0
2005-12-01,0.5773663259809501,22.87711524963379,0.0802681761744175,2121897.0
2006-01-01,0.5999131841554205,22.886699676513672,0.08229440861677688,2126052.0
