ConsumerUnit,Time (month),Consumption (MWh),Tariff (c/KWh),GHG Emissions (tCO2-e),Number of Domestic Consumers (households)
1,1999-01-01,998949.4718999999,3.460301399230957,1312335.4096639545,1885028.0
1,1999-02-01,1029276.6456000002,5.184725284576416,1351896.7809514923,1887659.0
1,1999-03-01,991733.3447999998,5.212779998779297,1249412.0149450528,1890290.0
1,1999-04-01,968881.1514000001,4.288691520690918,1221660.6482904076,1892921.0
1,1999-05-01,1021889.1432,3.949470281600952,1289111.398146461,1895552.0
1,1999-06-01,1162224.861,3.7863545417785645,1466405.135196004,1898183.0
1,1999-07-01,1214681.751,3.699070930480957,1532641.1497791954,1900814.0
1,1999-08-01,1203629.3067,3.6482269763946533,1518554.0628043849,1903445.0
1,1999-09-01,1119503.2064999999,3.6176962852478027,1412196.2234097063,1906076.0
1,1999-10-01,1128438.9591,3.5990092754364014,1423318.1571425546,1908707.0
1,1999-11-01,1092251.0715,3.5865752696990967,1377653.7530639593,1911338.0
1,1999-12-01,1112762.037,3.577141523361206,1403091.505255306,1913969.0
1,2000-01-01,1087242.6441,3.572542190551758,1362966.8823491712,1916604.0
1,2000-02-01,1133066.1129,3.578608751296997,1428782.849406864,1919283.0
1,2000-03-01,1170543.4539,3.5680174827575684,1470275.6839211462,1921962.0
1,2000-04-01,1063687.5903,3.5687615871429443,1330353.6038979492,1924641.0
1,2000-05-01,1212278.7615,3.578937292098999,1529246.6325913477,1927320.0
1,2000-06-01,1215462.8988,35.20524597167969,1535474.7443163996,1929999.0
1,2000-07-01,1250063.3487,35.760562896728516,1579356.482484372,1932678.0
1,2000-08-01,1233792.1469999999,3.551844358444214,1556911.8457115577,1935357.0
1,2000-09-01,1142894.4591,3.545469045639038,1434817.671562508,1938036.0
1,2000-10-01,1164377.7774,3.54768705368042,1464138.8189885854,1940715.0
1,2000-11-01,1115666.244,3.547417163848877,1405103.8062269555,1943394.0
1,2000-12-01,1120640.472,3.5449681282043457,1401104.1729139637,1946073.0
1,2001-01-01,1186170.4107,3.552122116088867,1494025.0395030081,1948757.0
1,2001-02-01,1132756.0464,39.12507247924805,1431616.4470486892,1951391.0
1,2001-03-01,1177594.071,3.5443646907806396,1482500.1710361156,1954025.0
1,2001-04-01,1105803.4409999999,3.5429022312164307,1387893.8331497835,1956659.0
1,2001-05-01,1220425.6422,40.0150032043457,1541592.8583627208,1959293.0
1,2001-06-01,1210108.9401,40.24199295043945,1532785.627166504,1961927.0
1,2001-07-01,1268233.1508,40.154170989990234,1606077.1945218039,1964561.0
1,2001-08-01,1275387.0459,40.0943717956543,1616627.9062904534,1967195.0
1,2001-09-01,1153927.4124,3.52986478805542,1452105.6539862258,1969829.0
1,2001-10-01,1174888.2081,3.529344320297241,1477111.323983704,1972463.0
1,2001-11-01,1116109.9593,3.5296263694763184,1402651.5419486973,1975097.0
1,2001-12-01,1087431.3516,3.530146837234497,1357106.8307899307,1977731.0
1,2002-01-01,1131566.4642,3.5358662605285645,1421761.7113604331,1980374.0
1,2002-02-01,1078370.8926,3.5362727642059326,1359062.7807173626,1983024.0
1,2002-03-01,1156500.4179,3.5341269969940186,1452355.3853228574,1985674.0
1,2002-04-01,1120902.8457,3.5347988605499268,1408603.588562374,1988324.0
1,2002-05-01,1228222.3116,41.74228286743164,1553011.52313737,1990974.0
1,2002-06-01,1236008.3477999999,41.73346710205078,1577768.343716516,1993624.0
1,2002-07-01,1307683.0292999998,41.05220413208008,1666245.5466243345,1996274.0
1,2002-08-01,1286051.8881,40.54349136352539,1640097.1080960464,1998924.0
1,2002-09-01,1186853.9013,3.525420904159546,1496104.787009176,2001574.0
