Time (Year),Consumption (MWh) per household, Avg Tariff (c/KWh) per household,GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households)
2016,5.328984738585638,50.0,6.142167286630336,2530887.0
2017,5.105325962430665,68.33333333333333,5.589160975379051,2568389.0
2018,5.025966620956447,83.33333333333333,5.102013827042972,2606011.0
