ConsumerUnit,Time (month),Consumption (MWh),Tariff (c/KWh),GHG Emissions (tCO2-e),Number of Domestic Consumers (households)
1,1925-01-01,0.0,51.0,0.0,89952.0
1,1925-02-01,0.0,51.0,0.0,92503.0
1,1925-03-01,0.0,51.0,0.0,95054.0
1,1925-04-01,0.0,51.0,0.0,97605.0
1,1925-05-01,0.0,51.0,0.0,100156.0
1,1925-06-01,0.0,51.0,0.0,102707.0
1,1925-07-01,0.0,51.0,0.0,105258.0
1,1925-08-01,0.0,51.0,0.0,107809.0
1,1925-09-01,0.0,51.0,0.0,110360.0
1,1925-10-01,0.0,51.0,0.0,112911.0
1,1925-11-01,0.0,51.0,0.0,115462.0
1,1925-12-01,0.0,51.0,0.0,118013.0
1,1926-01-01,6327.014841,79.20000457763672,8223.683850558977,120574.0
1,1926-02-01,6200.4762,79.20000457763672,8059.212325738133,123176.0
1,1926-03-01,6141.391296000001,79.20000457763672,7982.415355437393,125778.0
1,1926-04-01,5832.969633,79.20000457763672,7581.537166763067,128380.0
1,1926-05-01,6396.465233999999,79.20000457763672,8313.953604887354,130982.0
1,1926-06-01,6369.186414,79.20000457763672,8278.497327775025,133584.0
1,1926-07-01,6485.052339,79.20000457763672,8429.096743170421,136186.0
1,1926-08-01,6379.772085,79.20000457763672,8292.256298448829,138788.0
1,1926-09-01,5985.067520999999,79.20000457763672,7779.229913924702,141390.0
1,1926-10-01,6210.988104000001,79.20000457763672,8072.875416047838,143992.0
1,1926-11-01,6027.73017,79.20000457763672,7834.681678527788,146594.0
1,1926-12-01,5968.809515999999,79.20000457763672,7758.098195962796,149196.0
1,1927-01-01,7900.066422000001,81.60000610351562,10304.873649191488,151798.0
1,1927-02-01,8573.082582,81.60000610351562,11182.758229168001,152359.0
1,1927-03-01,8063.174078999999,81.60000610351562,10517.631834606233,152920.0
1,1927-04-01,7570.066017000001,81.60000610351562,9874.419992721332,153481.0
1,1927-05-01,8131.195212,81.60000610351562,10606.358833038532,154042.0
1,1927-06-01,8299.022271,81.60000610351562,10825.273022556517,154603.0
1,1927-07-01,8523.120089999999,81.60000610351562,11117.586983794043,155164.0
1,1927-08-01,8240.955146999999,81.60000610351562,10749.530067494066,155725.0
