Time (Month),Consumption (MWh) per household, Avg Tariff (c/KWh) per household,GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households)
1989-01-01,0.43843246791518425,25.65199851989746,0.2952808655694314,1584706.0
1989-02-01,0.4567841873947478,25.65199851989746,0.3076405863567856,1587259.0
1989-03-01,0.43238536223150914,25.65199851989746,0.2912081485532616,1589812.0
1989-04-01,0.41729008424576025,25.65199851989746,0.2810416504031114,1592365.0
1989-05-01,0.4498061577460409,25.65199851989746,0.30294095213931704,1594918.0
1989-06-01,0.44302126611375103,25.65199851989746,0.2799545736092847,1597471.0
1989-07-01,0.4534884320485193,25.65199851989746,0.2865690272388514,1600024.0
1989-08-01,0.44475269363032166,25.65199851989746,0.28104874170537947,1602577.0
1989-09-01,0.41500260103543013,25.65199851989746,0.2622490135741485,1605130.0
1989-10-01,0.42466639101116327,25.65199851989746,0.2683557748500785,1607683.0
1989-11-01,0.4172809529162185,25.65199851989746,0.2636887430726132,1610236.0
1989-12-01,0.4171308212047577,25.65199851989746,0.2635938912390999,1612789.0
1990-01-01,0.4490289368883265,23.83700180053711,0.2932392472404504,1615343.0
1990-02-01,0.4670298973207718,23.83700180053711,0.30499479142919333,1617854.0
1990-03-01,0.4430885942364838,23.83700180053711,0.2893598503180389,1620365.0
1990-04-01,0.4282733631528225,23.83700180053711,0.27968477488101645,1622876.0
1990-05-01,0.4601755228139514,23.83700180053711,0.30051852770718285,1625387.0
1990-06-01,0.4535149392038076,23.83700180053711,0.2961688361035269,1627898.0
1990-07-01,0.46378435564327725,23.83700180053711,0.3028752831481293,1630409.0
1990-08-01,0.45520895849153664,23.83700180053711,0.29727511608587,1632920.0
1990-09-01,0.4260077312952977,23.83700180053711,0.27820519889492945,1635431.0
1990-10-01,0.4354892068827834,23.83700180053711,0.28439709905770405,1637942.0
1990-11-01,0.42823666694504503,23.83700180053711,0.27966080560689127,1640453.0
1990-12-01,0.42808595471355426,23.83700180053711,0.2795623701205898,1642964.0
1991-01-01,0.4592871077132508,30.750999450683594,0.31126400145768157,1645480.0
1991-02-01,0.4769548790625986,30.750999450683594,0.3232376478972467,1647960.0
1991-03-01,0.45344650517437773,30.750999450683594,0.3073057282371179,1650440.0
1991-04-01,0.4388962411973961,30.750999450683594,0.2974448875283509,1652920.0
1991-05-01,0.4702150915186662,30.750999450683594,0.31867002495867697,1655400.0
1991-06-01,0.4636717147803219,30.750999450683594,0.3142354869845235,1657880.0
1991-07-01,0.4737523413597051,30.750999450683594,0.3210672633116798,1660360.0
1991-08-01,0.46532836893507495,30.750999450683594,0.31535824062360984,1662840.0
1991-09-01,0.4366480991641246,30.750999450683594,0.29592125515199674,1665320.0
1991-10-01,0.44595545029380024,30.750999450683594,0.30222898148416355,1667800.0
1991-11-01,0.4388285571880164,30.750999450683594,0.2973990158215805,1670280.0
1991-12-01,0.4386764613572778,30.750999450683594,0.2972959355748665,1672760.0
1992-01-01,0.4692374100504702,31.56300163269043,0.31789563592820147,1675245.0
1992-02-01,0.4866032976543933,31.56300163269043,0.3296605447202842,1677647.0
1992-03-01,0.46352130205726144,31.56300163269043,0.3140231172920869,1680049.0
1992-04-01,0.4492368945663202,31.56300163269043,0.30434581351613244,1682451.0
1992-05-01,0.4800177300334213,31.56300163269043,0.3251989969208424,1684853.0
1992-06-01,0.47359998192330144,31.56300163269043,0.3208511920812235,1687255.0
1992-07-01,0.4835172168079083,31.56300163269043,0.3275698096392503,1689657.0
1992-08-01,0.47525082606457575,31.56300163269043,0.32196952132698486,1692059.0
1992-09-01,0.44707531628051633,31.56300163269043,0.3028814211348061,1694461.0
1992-10-01,0.4562328764903236,31.56300163269043,0.3090854109162373,1696863.0
1992-11-01,0.4492378690198409,31.56300163269043,0.3043464855982578,1699265.0
1992-12-01,0.44909822250769393,31.56300163269043,0.30425190199884194,1701667.0
1993-01-01,0.4790867723467408,31.992002487182617,0.32373374673649563,1704074.0
1993-02-01,0.4961511944826487,31.992002487182617,0.33526470322727514,1706471.0
1993-03-01,0.473450882397002,31.992002487182617,0.3199254088656385,1708868.0
1993-04-01,0.45939893149220024,31.992002487182617,0.3104300511123845,1711265.0
1993-05-01,0.489653918042181,31.992002487182617,0.33087429165152515,1713662.0
1993-06-01,0.48333645579784845,31.992002487182617,0.3266053851452269,1716059.0
1993-07-01,0.49307994356561935,31.992002487182617,0.3311051579995339,1718456.0
1993-08-01,0.48494467569281047,31.992002487182617,0.3256422933807568,1720853.0
1993-09-01,0.45723255476570435,31.992002487182617,0.30703350539196483,1723250.0
1993-10-01,0.46622940555049786,31.992002487182617,0.31307491282414934,1725647.0
1993-11-01,0.4593432299756256,31.992002487182617,0.3084508347166258,1728044.0
1993-12-01,0.45919815382321616,31.992002487182617,0.3083534181240761,1730441.0
1994-01-01,0.48862639907204625,32.94200134277344,0.3514573487052372,1732845.0
1994-02-01,0.5053771093383983,32.94200134277344,0.36350574696928356,1735319.0
1994-03-01,0.48302444537410383,32.94200134277344,0.3474279929325647,1737793.0
1994-04-01,0.46917703576520153,32.94200134277344,0.3374678791385,1740267.0
1994-05-01,0.4988980003339567,32.94200134277344,0.3588454832875996,1742741.0
1994-06-01,0.4926564205556335,32.94200134277344,0.3543560916405723,1745215.0
1994-07-01,0.5022075580952904,32.94200134277344,0.3612259175273509,1747689.0
1994-08-01,0.4941790778916021,32.94200134277344,0.3554512558761561,1750163.0
1994-09-01,0.46690248037671234,32.94200134277344,0.3358318786350183,1752637.0
1994-10-01,0.47571980490122845,32.94200134277344,0.34217395146049123,1755111.0
1994-11-01,0.468920884338453,32.94200134277344,0.3372836522739003,1757585.0
1994-12-01,0.4687500177550866,32.94200134277344,0.33716075023679876,1760059.0
1995-01-01,0.4976084203574618,33.93000030517578,0.3674158101506555,1762538.0
1995-02-01,0.514049886379152,33.93000030517578,0.3795556334597848,1765081.0
1995-03-01,0.49204744617633617,33.93000030517578,0.3633098237706354,1767624.0
1995-04-01,0.4784074398065267,33.93000030517578,0.3532385309076357,1770167.0
1995-05-01,0.507599804818611,33.93000030517578,0.37479309678689204,1772710.0
1995-06-01,0.5014373303410837,33.93000030517578,0.3702429208746612,1775253.0
1995-07-01,0.5108003814835897,33.93000030517578,0.37715630645508086,1777796.0
1995-08-01,0.5028816843309055,33.93000030517578,0.3713094542601891,1780339.0
1995-09-01,0.4760417402834287,33.93000030517578,0.351491817248154,1782882.0
1995-10-01,0.4846837937745915,33.93000030517578,0.3578727728157364,1785425.0
1995-11-01,0.4779748225359738,33.93000030517578,0.3529191194278923,1787968.0
1995-12-01,0.4777815173992229,33.93000030517578,0.3527763678724922,1790511.0
1996-01-01,0.5060826567893193,28.39000129699707,0.38486184329345996,1793059.0
1996-02-01,0.5222439019771862,28.39000129699707,0.39715201622507895,1795582.0
1996-03-01,0.5006141882704291,28.39000129699707,0.38070323070580103,1798105.0
1996-04-01,0.4872038741483527,28.39000129699707,0.37050503012336594,1800628.0
1996-05-01,0.5159019197504813,28.39000129699707,0.39232910626648665,1803151.0
1996-06-01,0.5098428620005605,28.39000129699707,0.38772135177174694,1805674.0
