Time (Year),Consumption (KWh) per household, Avg Tariff (c/KWh) per household,Wholesale ($/MWh),GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households)
2020,6161.1097109365155,12.654915571212769,43.584842363993324,4.308971511182657,170844.0
2021,6101.9876574986465,8.37199580669403,26.61781930923462,2.4612730645179526,223989.0
2018,5858.719810969093,7.47350533803304,41.97839895884196,5.37719214498602,56948.0
2019,5467.494527334928,9.757365624109903,36.44336207707723,4.904226377989601,113896.0
