Time (Month),Consumption (MWh) per household, Avg Tariff (c/KWh) per household,GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households)
1925-01-01,0.0,51.0,0.0,89952.0
1925-02-01,0.0,51.0,0.0,92503.0
1925-03-01,0.0,51.0,0.0,95054.0
1925-04-01,0.0,51.0,0.0,97605.0
1925-05-01,0.0,51.0,0.0,100156.0
1925-06-01,0.0,51.0,0.0,102707.0
1925-07-01,0.0,51.0,0.0,105258.0
1925-08-01,0.0,51.0,0.0,107809.0
1925-09-01,0.0,51.0,0.0,110360.0
1925-10-01,0.0,51.0,0.0,112911.0
1925-11-01,0.0,51.0,0.0,115462.0
1925-12-01,0.0,51.0,0.0,118013.0
1926-01-01,0.052474120858870904,79.20000457763672,0.06820445411580421,120574.0
1926-02-01,0.0503383457347109,79.20000457763672,0.06542843026026282,123176.0
1926-03-01,0.04882722823769856,79.20000457763672,0.06346432091015435,125778.0
1926-04-01,0.045435190267662406,79.20000457763672,0.059055438282934,128380.0
1926-05-01,0.048834689743867475,79.20000457763672,0.06347401631435888,130982.0
1926-06-01,0.04767926191338409,79.20000457763672,0.061972222180613136,133584.0
1926-07-01,0.04761908159497856,79.20000457763672,0.06189400337164188,136186.0
1926-08-01,0.04596774917612654,79.20000457763672,0.059747646038914234,138788.0
1926-09-01,0.04233020286309145,79.20000457763672,0.055019661319221314,141390.0
1926-10-01,0.04313425941198122,79.20000457763672,0.05606474954197343,143992.0
1926-11-01,0.041118531320986876,79.20000457763672,0.05344476362284806,146594.0
1926-12-01,0.04000649863476568,79.20000457763672,0.05199937126975788,149196.0
1927-01-01,0.05204328387890486,81.60000610351562,0.06788543754984577,151798.0
1927-02-01,0.05626896348632178,81.60000610351562,0.07339742469541019,152359.0
1927-03-01,0.052728055953480575,81.60000610351562,0.06877865442457647,152920.0
1927-04-01,0.04932249540965168,81.60000610351562,0.06433643247516847,153481.0
1927-05-01,0.05278557349618935,81.60000610351562,0.0688536816779744,154042.0
1927-06-01,0.05367956935465353,81.60000610351562,0.07001981218059493,154603.0
1927-07-01,0.05492975250178843,81.60000610351562,0.07165055672574852,155164.0
1927-08-01,0.0529199234427677,81.60000610351562,0.06902892963553743,155725.0
1927-09-01,0.04952304926444947,81.60000610351562,0.06459803644209254,156286.0
1927-10-01,0.050582338127482515,81.60000610351562,0.0659797737398555,156847.0
1927-11-01,0.04962553399247497,81.60000610351562,0.06473171602553697,157408.0
1927-12-01,0.04955192763789889,81.60000610351562,0.06463570559974578,157969.0
1928-01-01,0.05666682246757895,61.19999694824219,0.07425953589101976,158539.0
1928-02-01,0.05792449945120402,61.19999694824219,0.0759076649233565,161376.0
1928-03-01,0.05514254685606499,61.19999694824219,0.07226203151500078,164213.0
1928-04-01,0.05207006697096678,61.19999694824219,0.06823567720067106,167050.0
1928-05-01,0.054988423830987655,61.19999694824219,0.07206005942622955,169887.0
1928-06-01,0.051776504260409674,61.19999694824219,0.06774671561559235,172724.0
1928-07-01,0.05445276699587323,61.19999694824219,0.0712484576918665,175561.0
1928-08-01,0.053628541852347,61.19999694824219,0.07017000800931678,178398.0
1928-09-01,0.04754903746344525,61.19999694824219,0.06221530651509286,181235.0
1928-10-01,0.04918060044099591,61.19999694824219,0.06435011656570054,184072.0
1928-11-01,0.046464419391588956,61.19999694824219,0.06079614576640244,186909.0
1928-12-01,0.0446831872855686,61.19999694824219,0.058465497441281,189746.0
1929-01-01,0.048107771221026836,59.39999771118164,0.06327950006268565,192592.0
1929-02-01,0.04699288417098821,59.39999771118164,0.061813009943401075,193218.0
1929-03-01,0.046394769279678505,59.39999771118164,0.061026271345169046,193844.0
1929-04-01,0.04392297112825886,59.39999771118164,0.05766034075689586,194470.0
1929-05-01,0.04801161491490087,59.39999771118164,0.06302774680976336,195096.0
1929-06-01,0.04765395181845935,59.39999771118164,0.06255822511856211,195722.0
1929-07-01,0.0483661592316321,59.39999771118164,0.06349318411314522,196348.0
1929-08-01,0.047429755759326106,59.39999771118164,0.062263906174467844,196974.0
1929-09-01,0.044354401252530366,59.39999771118164,0.05822670540435501,197600.0
1929-10-01,0.04588330325928486,59.39999771118164,0.06023378903117641,198226.0
1929-11-01,0.044389316159128396,59.39999771118164,0.05827253923927843,198852.0
1929-12-01,0.04381747395859443,59.39999771118164,0.05752184632775149,199478.0
1930-01-01,0.04881132246591823,63.0,0.06447121638935878,200107.0
1930-02-01,0.052373401291165356,63.0,0.06917610236595882,202385.0
1930-03-01,0.04871007651908259,63.0,0.06433748835717046,204663.0
1930-04-01,0.04522777721820471,63.0,0.05973797901452979,206941.0
1930-05-01,0.04805132421051626,63.0,0.06346739424940868,209219.0
1930-06-01,0.048514863316619146,63.0,0.06407964853184626,211497.0
1930-07-01,0.049293969638054026,63.0,0.06510871064823043,213775.0
1930-08-01,0.047159516776554826,63.0,0.062289472328790764,216053.0
1930-09-01,0.04382926432515309,63.0,0.057890788277611474,218331.0
1930-10-01,0.04446353350979561,63.0,0.058728551105072614,220609.0
1930-11-01,0.043331063112978775,63.0,0.057232755579693,222887.0
1930-12-01,0.04298170490945529,63.0,0.056771314904796456,225165.0
1931-01-01,0.041869106035441694,68.4000015258789,0.05457278247570056,227444.0
1931-02-01,0.04353416690557159,68.4000015258789,0.05674304653336873,227601.0
1931-03-01,0.04214284940046014,68.4000015258789,0.05492958255717672,227758.0
1931-04-01,0.04045432062117456,68.4000015258789,0.05272872520118483,227915.0
1931-05-01,0.04341728314550888,68.4000015258789,0.05659068968536559,228072.0
1931-06-01,0.04153534097742837,68.4000015258789,0.054137746730831396,228229.0
1931-07-01,0.04436921107521915,68.4000015258789,0.05783145332299057,228386.0
1931-08-01,0.0443732526879515,68.4000015258789,0.057836725518892046,228543.0
1931-09-01,0.03994117566681242,68.4000015258789,0.052059887304006514,228700.0
1931-10-01,0.04192958444028367,68.4000015258789,0.05465160200820999,228857.0
1931-11-01,0.04019683806175605,68.4000015258789,0.05239312982353754,229014.0
1931-12-01,0.039215727216249004,68.4000015258789,0.05111432704954634,229171.0
1932-01-01,0.04674937036571726,53.29999923706055,0.06144728710629562,229337.0
1932-02-01,0.04464409938287304,53.29999923706055,0.05868012145777067,231010.0
1932-03-01,0.043235278287681096,53.29999923706055,0.05682837297054024,232683.0
1932-04-01,0.041709002043098964,53.29999923706055,0.05482223187187678,234356.0
1932-05-01,0.04376220884139237,53.29999923706055,0.05752096750584518,236029.0
1932-06-01,0.043509515393749316,53.29999923706055,0.05690009367785803,237702.0
1932-07-01,0.044787373531331595,53.29999923706055,0.05857123489381365,239375.0
1932-08-01,0.042037651409159174,53.29999923706055,0.05497524746017709,241048.0
1932-09-01,0.040133588146215204,53.29999923706055,0.052485189613069055,242721.0
1932-10-01,0.041418514871222285,53.29999923706055,0.05416556962166164,244394.0
1932-11-01,0.04032169639645909,53.29999923706055,0.05273119375376847,246067.0
1932-12-01,0.04041144839978405,53.29999923706055,0.05284856403513928,247740.0
1933-01-01,0.04396169047166804,54.599998474121094,0.0580247909148625,249418.0
1933-02-01,0.04425461792523138,54.599998474121094,0.05841142333899794,249911.0
1933-03-01,0.04466810930411455,54.599998474121094,0.058957179194572655,250404.0
1933-04-01,0.04219388568192326,54.599998474121094,0.05569147209433936,250897.0
1933-05-01,0.04479329692534508,54.599998474121094,0.05912242180088527,251390.0
1933-06-01,0.044593899995235886,54.599998474121094,0.058859243925769,251883.0
1933-07-01,0.04669214024288165,54.599998474121094,0.061628694471869305,252376.0
1933-08-01,0.046154062540781984,54.599998474121094,0.06091848981404387,252869.0
1933-09-01,0.04347380566763169,54.599998474121094,0.05738083419974073,253362.0
1933-10-01,0.042895989159658074,54.599998474121094,0.05661817590900425,253855.0
1933-11-01,0.04171094987846376,54.599998474121094,0.05505404679134885,254348.0
1933-12-01,0.04128476876881075,54.599998474121094,0.05449153510677974,254841.0
1934-01-01,0.04806112475938567,53.29999923706055,0.06411526350109595,255336.0
1934-02-01,0.04647716587443999,53.29999923706055,0.06200219019686182,258028.0
1934-03-01,0.0447309561322971,53.29999923706055,0.059672685308382496,260720.0
1934-04-01,0.04253934158988581,53.29999923706055,0.056748992752744275,263412.0
1934-05-01,0.04610923017293051,53.29999923706055,0.06151136282363986,266104.0
1934-06-01,0.04502245734799811,53.29999923706055,0.060061557795546484,268796.0
1934-07-01,0.04723329377702698,53.29999923706055,0.06301089442345627,271488.0
1934-08-01,0.04519323813279597,53.29999923706055,0.060289385416836004,274180.0
1934-09-01,0.041900863147049904,53.29999923706055,0.05589724042037556,276872.0
1934-10-01,0.0423617117021952,53.29999923706055,0.056512028950230456,279564.0
1934-11-01,0.0411443416780777,53.29999923706055,0.05488801993348592,282256.0
1934-12-01,0.04112926963867092,53.29999923706055,0.05486791734580795,284948.0
1935-01-01,0.04665860363092051,53.29999923706055,0.06289412910908691,287644.0
1935-02-01,0.049355237707482,53.29999923706055,0.066529097279262,288519.0
1935-03-01,0.04520839438943966,53.29999923706055,0.06093930025847048,289394.0
1935-04-01,0.04263105475545959,53.29999923706055,0.05744555969175828,290269.0
1935-05-01,0.04651046952925356,53.29999923706055,0.06267309886017189,291144.0
1935-06-01,0.045164284178640775,53.29999923706055,0.06044810944593714,292019.0
1935-07-01,0.046111931972402986,53.29999923706055,0.06171645077362511,292894.0
1935-08-01,0.04546106884788729,53.29999923706055,0.06084532862465426,293769.0
1935-09-01,0.04187051325603949,53.29999923706055,0.05603970893615268,294644.0
1935-10-01,0.042953975278450796,53.29999923706055,0.05748981966246626,295519.0
1935-11-01,0.042262609192704644,53.29999923706055,0.05656449191340694,296394.0
1935-12-01,0.04157704109640595,53.29999923706055,0.05564693135304161,297269.0
1936-01-01,0.04833694332874943,40.0,0.06487192990822493,298145.0
