Time (Month),Consumption (KWh) per household, Avg Tariff (c/KWh) per household,GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households)
1935-06-01,45.16144497447084,53.29999923706055,0.058225088158141196,292019.0
1935-07-01,46.11224538570268,53.29999923706055,0.05944758554128052,292894.0
1935-08-01,45.46429337336479,53.29999923706055,0.05861408762120904,293769.0
1935-09-01,41.86747396858582,53.29999923706055,0.05397548039331303,294644.0
1935-10-01,42.95155303043121,53.29999923706055,0.05536669358453331,295519.0
1935-11-01,42.25794044413855,53.29999923706055,0.054472521849085354,296394.0
1935-12-01,41.57850297205561,53.29999923706055,0.05359568306722427,297269.0
1936-01-01,48.338895503865565,40.0,0.062310019265372066,298145.0
1936-02-01,51.33532050703038,40.0,0.06617939350523391,298917.0
1936-03-01,47.98974937351721,40.0,0.06186680346438486,299689.0
1936-04-01,46.488562575508965,40.0,0.059934570941365596,300461.0
1936-05-01,50.45263965103425,40.0,0.06504618677652406,301233.0
1936-06-01,49.63825102233407,40.0,0.06399689702426686,302005.0
1936-07-01,50.43315707599983,40.0,0.06502744765887014,302777.0
1936-08-01,49.23752013678187,40.0,0.06347973189567849,303549.0
1936-09-01,45.33699613237338,40.0,0.0584481720316879,304321.0
1936-10-01,46.61857204196753,40.0,0.06010063287999601,305093.0
1936-11-01,45.618164876661275,40.0,0.05881386694179243,305865.0
1936-12-01,45.796821649050834,40.0,0.0590417241523163,306637.0
1937-01-01,56.79711134966332,38.0,0.07322743035088729,307410.0
1937-02-01,52.22711841324501,38.0,0.06732812896164332,308403.0
1937-03-01,51.380754760888955,38.0,0.06624376592012668,309396.0
1937-04-01,47.910847356059655,38.0,0.06176498277804715,310389.0
1937-05-01,51.10121972368345,38.0,0.06587658913068409,311382.0
1937-06-01,51.06362545018007,38.0,0.06583342687851813,312375.0
1937-07-01,53.19943325419315,38.0,0.06858520760893722,313368.0
1937-08-01,50.97960624886675,38.0,0.065713498169336,314361.0
1937-09-01,46.6903860423524,38.0,0.060197467811575894,315354.0
1937-10-01,48.677559768229195,38.0,0.06275557176248486,316347.0
1937-11-01,46.5778029873322,38.0,0.06004902291983101,317340.0
1937-12-01,46.38538888522396,38.0,0.05980615665680502,318333.0
1938-01-01,51.78374586631927,38.0,0.06675742338864618,319328.0
1938-02-01,54.89107352537037,38.0,0.07076606645960137,320216.0
1938-03-01,52.03921470925307,38.0,0.06708332008281102,321104.0
1938-04-01,51.56028721210465,38.0,0.06647437156859431,321992.0
1938-05-01,53.95502973240833,38.0,0.06956181882652643,322880.0
1938-06-01,53.76071755083887,38.0,0.06930195678096637,323768.0
1938-07-01,57.411537134690256,38.0,0.07401783202567042,324656.0
1938-08-01,54.56405278549136,38.0,0.07034774666502726,325544.0
1938-09-01,50.34432898735418,38.0,0.0649052746729072,326432.0
1938-10-01,51.10595136258096,38.0,0.06588062967339807,327320.0
1938-11-01,48.58199678252815,38.0,0.06262767420896333,328208.0
1938-12-01,52.598633833288766,38.0,0.06780361615275857,329096.0
1939-01-01,56.63756503925841,33.29999923706055,0.07301831396929746,329993.0
1939-02-01,57.952052600726404,33.29999923706055,0.07470974523257379,330946.0
1939-03-01,53.36563231585512,33.29999923706055,0.06879638121977664,331899.0
1939-04-01,52.62699337843846,33.29999923706055,0.06784583883552957,332852.0
1939-05-01,55.703180000299575,33.29999923706055,0.0718099404055595,333805.0
1939-06-01,56.808201745738714,33.29999923706055,0.07323872218960094,334758.0
1939-07-01,57.924822242941104,33.29999923706055,0.07467788624747367,335711.0
1939-08-01,56.87866834588789,33.29999923706055,0.07333224798486455,336664.0
1939-09-01,52.96830432116866,33.29999923706055,0.06829419871202563,337617.0
1939-10-01,52.287562394778035,33.29999923706055,0.06741201492435706,338570.0
1939-11-01,51.699001245865524,33.29999923706055,0.06665145907411013,339523.0
1939-12-01,58.25961301237091,33.29999923706055,0.07510493560710078,340476.0
1940-01-01,59.05473758819549,31.5,0.07457545476190369,341429.0
1940-02-01,58.22981366459627,31.5,0.0735323158850581,342608.0
1940-03-01,59.83646851102572,31.5,0.07557235478944996,343787.0
1940-04-01,55.7185345802195,31.5,0.07036704330908834,344966.0
1940-05-01,60.685550852966244,31.5,0.07664734168375643,346145.0
1940-06-01,62.86349345279911,31.5,0.07939334808623462,347324.0
1940-07-01,63.43417416779769,31.5,0.08010804638630131,348503.0
1940-08-01,63.537728564810315,31.5,0.08024100935139161,349682.0
1940-09-01,57.06533356514403,31.5,0.07207343531322336,350861.0
1940-10-01,57.21508919440973,31.5,0.07225203185904475,352040.0
1940-11-01,59.478680365439004,31.5,0.07512151016852787,353219.0
1940-12-01,64.52068013927844,31.5,0.08148072842139577,354398.0
1941-01-01,69.32539146868251,30.599998474121094,0.08755273069607067,355584.0
1941-02-01,65.185933030456,30.599998474121094,0.08232421589764244,356580.0
1941-03-01,62.5293643868716,30.599998474121094,0.07897579549734957,357576.0
1941-04-01,61.19273116696228,30.599998474121094,0.07728121171837482,358572.0
1941-05-01,66.86356961687358,30.599998474121094,0.08444203360784738,359568.0
1941-06-01,69.1915998269378,30.599998474121094,0.08737919241488507,360564.0
1941-07-01,69.72286757384667,30.599998474121094,0.08805095613141256,361560.0
1941-08-01,68.74524211432166,30.599998474121094,0.08681675148306967,362556.0
1941-09-01,61.914114074465274,30.599998474121094,0.07819552660472386,363552.0
1941-10-01,60.568155633825995,30.599998474121094,0.07649580506811635,364548.0
1941-11-01,58.62221784518417,30.599998474121094,0.07403755566607503,365544.0
1941-12-01,70.76444589949256,30.599998474121094,0.08936306164217457,366540.0
1942-01-01,75.19956902884569,27.899999618530273,0.09497208125362773,367542.0
1942-02-01,73.60517820458473,27.899999618530273,0.09295473320773293,368004.0
1942-03-01,72.8126882806012,27.899999618530273,0.09195389374196447,368466.0
1942-04-01,69.0703877179287,27.899999618530273,0.08722434841210785,368928.0
1942-05-01,75.6517501827337,27.899999618530273,0.09553689737570893,369390.0
1942-06-01,75.23279582103112,27.899999618530273,0.09500713878914684,369852.0
1942-07-01,76.50804452437661,27.899999618530273,0.09662314909453501,370314.0
1942-08-01,75.16667745485145,27.899999618530273,0.09492517399227701,370776.0
1942-09-01,70.43459990625959,27.899999618530273,0.0889547106548172,371238.0
1942-10-01,72.99435028248588,27.899999618530273,0.09217786436027055,371700.0
1942-11-01,70.75950795621262,27.899999618530273,0.08935412662640851,372162.0
1942-12-01,76.84690197088754,27.899999618530273,0.09704782678270009,372624.0
1943-01-01,78.19087773093139,27.0,0.0987377609042383,373087.0
1943-02-01,84.79120243400754,27.0,0.1070881258721221,373376.0
1943-03-01,79.68367387900928,27.0,0.10063164691933471,373665.0
1943-04-01,74.75250966696439,27.0,0.09440244002805272,373954.0
1943-05-01,80.23396563195571,27.0,0.10132743652486852,374243.0
1943-06-01,81.82211399826984,27.0,0.10333626861298945,374532.0
1943-07-01,83.96808076388463,27.0,0.10603884442407537,374821.0
1943-08-01,81.12820239396444,27.0,0.10245433054928564,375110.0
1943-09-01,76.13499236812032,27.0,0.09615452094495444,375399.0
1943-10-01,77.98492366005834,27.0,0.09849549867370634,375688.0
1943-11-01,76.72011851788807,27.0,0.09688602350305132,375977.0
1943-12-01,76.82065347387221,27.0,0.097016784561068,376266.0
1944-01-01,80.03590435419964,27.0,0.10108017688066562,376556.0
1944-02-01,83.12238411930139,27.0,0.1049760214661461,377263.0
1944-03-01,80.37145805222637,27.0,0.10150228284523502,377970.0
1944-04-01,77.0603971194448,27.0,0.0973220094988242,378677.0
1944-05-01,82.61023132235414,27.0,0.10433364071064588,379384.0
1944-06-01,78.93635997695289,27.0,0.0996858962142189,380091.0
1944-07-01,84.21787929558454,27.0,0.10635667110154487,380798.0
1944-08-01,84.13258017588237,27.0,0.10624773540315095,381505.0
1944-09-01,75.64126715016796,27.0,0.09552773461435873,382212.0
1944-10-01,79.30920116264798,27.0,0.10016040281772154,382919.0
1944-11-01,75.9489711333434,27.0,0.09591167279494682,383626.0
1944-12-01,74.00613530454059,27.0,0.09346901749240638,384333.0
1945-01-01,83.24092133249881,27.0,0.10512617966233972,385051.0
1945-02-01,79.94720492062586,27.0,0.10096925122773705,385642.0
1945-03-01,77.86750484810982,27.0,0.09833966048671682,386233.0
1945-04-01,75.53822927222716,27.0,0.09539473501304098,386824.0
1945-05-01,79.70522566240336,27.0,0.10066167690726151,387415.0
1945-06-01,79.68433477832816,27.0,0.10062697207640806,388006.0
1945-07-01,82.4736166259647,27.0,0.10414795656737537,388597.0
1945-08-01,77.83127948446509,27.0,0.09829151732951714,389188.0
1945-09-01,74.71156732404773,27.0,0.09435123406839324,389779.0
1945-10-01,77.51876424930194,27.0,0.09789800340530705,390370.0
1945-11-01,75.86690232529587,27.0,0.09580753530304358,390961.0
1945-12-01,76.43429225237006,27.0,0.09653123632808962,391552.0
1946-01-01,81.1747425756208,26.099998474121094,0.10251905594595216,392154.0
1946-02-01,81.61013911801264,26.099998474121094,0.103069851366936,393407.0
1946-03-01,82.27841686514975,26.099998474121094,0.10391531686295198,394660.0
1946-04-01,77.62311416902199,26.099998474121094,0.09802897202241534,395913.0
1946-05-01,82.31067110477734,26.099998474121094,0.10394731038951181,397166.0
1946-06-01,81.84850622083786,26.099998474121094,0.10336563897399347,398419.0
1946-07-01,85.59268600252207,26.099998474121094,0.10809565573216687,399672.0
1946-08-01,84.50957161563883,26.099998474121094,0.10672401451712171,400925.0
1946-09-01,79.50957038923065,26.099998474121094,0.1004194793528235,402178.0
1946-10-01,78.36284271659838,26.099998474121094,0.09896867474001446,403431.0
1946-11-01,76.10382421840251,26.099998474121094,0.09611186396024496,404684.0
1946-12-01,75.24073932654575,26.099998474121094,0.0950245789023441,405937.0
1947-01-01,85.38211609728064,25.19999885559082,0.10783091625934484,407193.0
1947-02-01,83.17054183863813,25.19999885559082,0.10503560095404321,408498.0
1947-03-01,80.62166455589637,25.19999885559082,0.10181776290119618,409803.0
1947-04-01,77.22058437198984,25.19999885559082,0.09752600883525198,411108.0
1947-05-01,84.28686777574907,25.19999885559082,0.10644577435437562,412413.0
1947-06-01,82.8680405493597,25.19999885559082,0.10465755490031445,413718.0
1947-07-01,87.53008869387962,25.19999885559082,0.11054014166318263,415023.0
1947-08-01,84.31573182682885,25.19999885559082,0.10648259862157022,416328.0
1947-09-01,78.69349404860247,25.19999885559082,0.09938340161605769,417633.0
1947-10-01,80.08822307835527,25.19999885559082,0.1011418507625446,418938.0
1947-11-01,78.29041768690972,25.19999885559082,0.09887588930542231,420243.0
1947-12-01,78.75971419624811,25.19999885559082,0.09946667543069491,421548.0
1948-01-01,93.3150135506482,28.600000381469727,0.11784953245552067,422858.0
1948-02-01,98.6703494044617,28.600000381469727,0.12460512602965472,424322.0
1948-03-01,90.34115729497917,28.600000381469727,0.11409095321365677,425786.0
1948-04-01,85.15155061439438,28.600000381469727,0.10753076693159297,427250.0
1948-05-01,92.8661065418904,28.600000381469727,0.11727296682672457,428714.0
1948-06-01,90.13710603517613,28.600000381469727,0.11382669359245355,430178.0
1948-07-01,91.99290152487478,28.600000381469727,0.11616968682054869,431642.0
1948-08-01,90.65679071636043,28.600000381469727,0.11449132509935264,433106.0
1948-09-01,83.4687162022229,28.600000381469727,0.10541110892399748,434570.0
1948-10-01,85.58965585252527,28.600000381469727,0.10808403377793406,436034.0
1948-11-01,84.17867053106528,28.600000381469727,0.10630485733782997,437498.0
1948-12-01,82.78393118310925,28.600000381469727,0.10454700716989389,438962.0
1949-01-01,97.85414741469152,25.30000114440918,0.12357775089726576,440431.0
1949-02-01,103.80486657408203,25.30000114440918,0.13109796209982316,442118.0
1949-03-01,96.91418528407746,25.30000114440918,0.12239302807380933,443805.0
1949-04-01,93.75925942553401,25.30000114440918,0.11841330728293649,445492.0
1949-05-01,101.64386073585746,25.30000114440918,0.1283664916417768,447179.0
1949-06-01,99.87167662509523,25.30000114440918,0.12612397532018113,448866.0
1949-07-01,101.35544541929585,25.30000114440918,0.1279975384543188,450553.0
1949-08-01,98.83468954537413,25.30000114440918,0.12482009621983858,452240.0
1949-09-01,90.90007864700712,25.30000114440918,0.11479379701088409,453927.0
1949-10-01,93.36192478721023,25.30000114440918,0.11790858845919087,455614.0
1949-11-01,91.25280723199818,25.30000114440918,0.11524809759994382,457301.0
1949-12-01,91.49912416010876,25.30000114440918,0.11555777747536514,458988.0
1950-01-01,114.32038360767476,28.599998474121094,0.14437117796609414,460679.0
1950-02-01,104.96295768166291,28.599998474121094,0.13256088439321195,462849.0
1950-03-01,103.10546450790183,28.599998474121094,0.13021427507511196,465019.0
1950-04-01,96.00611315763,28.599998474121094,0.12124557046096865,467189.0
1950-05-01,102.24795945108116,28.599998474121094,0.12912966660969927,469359.0
1950-06-01,102.03826275796399,28.599998474121094,0.1288651189520743,471529.0
1950-07-01,106.16235204211958,28.599998474121094,0.13407152264849695,473699.0
1950-08-01,101.57417272400598,28.599998474121094,0.12828189695724576,475869.0
1950-09-01,92.91082945115356,28.599998474121094,0.11733369683019086,478039.0
1950-10-01,96.71413905195446,28.599998474121094,0.12214136945768858,480209.0
1950-11-01,92.41695844968376,28.599998474121094,0.11671610855624283,482379.0
1950-12-01,91.90401796309558,28.599998474121094,0.11605968958507602,484549.0
1951-01-01,105.31181814819837,27.0,0.13022281121908447,486726.0
1951-02-01,111.40555892943681,27.0,0.13776187436555518,489051.0
1951-03-01,105.40807853863437,27.0,0.1303406226664965,491376.0
1951-04-01,104.23717999355885,27.0,0.1288927922160205,493701.0
1951-05-01,108.87130916524536,27.0,0.1346288377880117,496026.0
1951-06-01,108.26706477964326,27.0,0.13388146929551828,498351.0
1951-07-01,115.39798192843276,27.0,0.14269366568673666,500676.0
1951-08-01,109.46697919089624,27.0,0.13536526591210135,503001.0
1951-09-01,100.80621222735422,27.0,0.12465756706450855,505326.0
1951-10-01,102.14694741072114,27.0,0.12631541864737156,507651.0
1951-11-01,96.91632547413995,27.0,0.11984487200710116,509976.0
1951-12-01,104.73335012033941,27.0,0.12951336497517515,512301.0
1952-01-01,111.79034379839614,28.5,0.1382415695946297,514633.0
1952-02-01,114.23866051004966,28.5,0.14126570746152362,516734.0
1952-03-01,105.07964959958369,28.5,0.12993623792647818,518835.0
1952-04-01,103.5040772762873,28.5,0.12799193705637857,520936.0
1952-05-01,109.42629297736107,28.5,0.13530926647637045,523037.0
1952-06-01,111.46212995441198,28.5,0.13783481860497795,525138.0
1952-07-01,113.52726183002396,28.5,0.14038459570383416,527239.0
1952-08-01,111.35942872256017,28.5,0.13770473775362974,529340.0
1952-09-01,103.57499703635963,28.5,0.12807679577268177,531441.0
1952-10-01,102.13816344355271,28.5,0.1262979570569733,533542.0
1952-11-01,100.87502310307426,28.5,0.12474101154855902,535643.0
1952-12-01,100.41395162010176,28.5,0.12417116654267175,537744.0
1953-01-01,109.92538640506217,28.5,0.1359325317985489,539848.0
1953-02-01,108.26766572390473,28.5,0.13388179940603698,542378.0
1953-03-01,111.10682904270078,28.5,0.13739020610436353,544908.0
1953-04-01,103.34320964200512,28.5,0.127794857933095,547438.0
1953-05-01,112.41381316731156,28.5,0.13901103322161154,549968.0
1953-06-01,116.30268344862787,28.5,0.143817768054798,552498.0
1953-07-01,117.23732856720741,28.5,0.14496941023398638,555028.0
1953-08-01,117.28645270985261,28.5,0.14503998361064147,557558.0
1953-09-01,105.21382354201482,28.5,0.1301079327878708,560088.0
1953-10-01,105.36456352267436,28.5,0.13028837238443564,562618.0
1953-11-01,109.41558671356883,28.5,0.13529953648588802,565148.0
1953-12-01,105.39249363195333,28.5,0.1303266784429976,567678.0
1954-01-01,131.57737823826926,28.5,0.16270259961147285,570212.0
1954-02-01,123.55955470635699,28.5,0.1527905247151103,572566.0
1954-03-01,118.36777290753496,28.5,0.1463691198360544,574920.0
1954-04-01,115.69722523446406,28.5,0.143069069517245,577274.0
1954-05-01,126.24131339410795,28.5,0.15611404653700584,579628.0
1954-06-01,130.47310741569328,28.5,0.16134427876536725,581982.0
1954-07-01,131.30801456696148,28.5,0.1623772963588129,584336.0
1954-08-01,129.30337997920537,28.5,0.15989174040073115,586690.0
1954-09-01,116.298612667305,28.5,0.14381413445255217,589044.0
1954-10-01,113.63413471131116,28.5,0.14051764573321504,591398.0
1954-11-01,109.84384052601087,28.5,0.13582618031046706,593752.0
1954-12-01,114.08038167708428,28.5,0.14106935680418317,596106.0
1955-01-01,136.9558351978318,26.600000381469727,0.1693571425129955,598463.0
1955-02-01,133.69152181837248,26.600000381469727,0.16532117237690183,600801.0
1955-03-01,131.90491744025837,26.600000381469727,0.16310892480294012,603139.0
1955-04-01,124.79582213692676,26.600000381469727,0.1543199004992079,605477.0
1955-05-01,136.3243750154241,26.600000381469727,0.16857510378405408,607815.0
1955-06-01,135.22673821156332,26.600000381469727,0.16722217996326771,610153.0
1955-07-01,137.15956642628217,26.600000381469727,0.16960869684955854,612491.0
1955-08-01,134.41786252762964,26.600000381469727,0.16621834621387657,614829.0
1955-09-01,125.62564103395029,26.600000381469727,0.15534335651324802,617167.0
1955-10-01,129.8778863770268,26.600000381469727,0.16060819183350103,619505.0
1955-11-01,125.56867247842301,26.600000381469727,0.15527562098634903,621843.0
1955-12-01,123.87752911415119,26.600000381469727,0.15318571717219615,624181.0
1956-01-01,142.38925891698548,28.0,0.1742018196275391,626529.0
1956-02-01,153.97265677187045,28.0,0.18837202000249553,628748.0
1956-03-01,144.3070715267201,28.0,0.1765470771259395,630967.0
1956-04-01,135.00772284921018,28.0,0.16517408065711583,633186.0
1956-05-01,144.50783358645273,28.0,0.17679231295522332,635405.0
1956-06-01,146.9784700701354,28.0,0.17981901402730885,637624.0
1956-07-01,150.4212752190772,28.0,0.18403198644899274,639843.0
1956-08-01,144.93927377729875,28.0,0.17732382138910782,642062.0
1956-09-01,135.65819882939277,28.0,0.16596676279593905,644281.0
1956-10-01,138.5754060324826,28.0,0.16953870183464545,646500.0
1956-11-01,135.97412747275786,28.0,0.16635771714230416,648719.0
1956-12-01,135.7917343894503,28.0,0.16613065068735228,650938.0
1957-01-01,147.61228923520684,26.0,0.18059450513368147,653157.0
1957-02-01,152.9285504128981,26.0,0.18709450174663142,655973.0
1957-03-01,147.51157047248816,26.0,0.18047172157632002,658789.0
1957-04-01,141.09778493209694,26.0,0.17262237684159196,661605.0
1957-05-01,150.89378571718834,26.0,0.18460518379947152,664421.0
1957-06-01,143.8409440723461,26.0,0.17597854283011577,667237.0
1957-07-01,153.11326118978647,26.0,0.1873207162630865,670053.0
1957-08-01,152.59285239771782,26.0,0.1866852057016115,672869.0
1957-09-01,136.87443113285036,26.0,0.16745456084285398,675685.0
1957-10-01,143.19065115600418,26.0,0.17518369250425372,678501.0
1957-11-01,136.7997569413357,26.0,0.16736529053616084,681317.0
1957-12-01,133.00045458997008,26.0,0.16271367529771907,684133.0
1958-01-01,160.75195171764253,28.600000381469727,0.19666740573592528,686959.0
1958-02-01,154.23013428928604,28.600000381469727,0.1886890435503465,688737.0
1958-03-01,150.0575657299262,28.600000381469727,0.1835843250671961,690515.0
1958-04-01,145.42975300920276,28.600000381469727,0.17792694222450062,692293.0
1958-05-01,153.2825892451925,28.600000381469727,0.18752951890913802,694071.0
1958-06-01,153.08493653077034,28.600000381469727,0.18728686647649287,695849.0
1958-07-01,158.28515811457984,28.600000381469727,0.19365479829949506,697627.0
1958-08-01,149.22684281639394,28.600000381469727,0.18257002504071285,699405.0
1958-09-01,143.09388561901815,28.600000381469727,0.17506435141957155,701183.0
