ConsumerUnit,Time (month),Consumption (MWh),Tariff (c/KWh),GHG Emissions (tCO2-e),Number of Domestic Consumers (households)
1,1999-01-01,998949.4718999999,10.000000953674316,1312335.4096639545,1885028.0
1,1999-02-01,1029276.6456000002,10.008057594299316,1352300.2241757077,1887659.0
1,1999-03-01,991733.3447999998,10.007757186889648,1302754.1879382224,1890290.0
1,1999-04-01,968881.1514000001,10.008024215698242,1273922.8298299941,1892921.0
1,1999-05-01,1021889.1432,10.00663948059082,1344320.9275656093,1895552.0
1,1999-06-01,1162224.861,10.005331993103027,1529233.9846599593,1898183.0
1,1999-07-01,1214681.751,10.004446983337402,1598312.9514913936,1900814.0
1,1999-08-01,1203629.3067,10.003883361816406,1583607.9872496692,1903445.0
1,1999-09-01,1119503.2064999999,10.003558158874512,1472671.619485913,1906076.0
1,1999-10-01,1128438.9591,10.003393173217773,1484254.7070362682,1908707.0
1,1999-11-01,1092251.0715,10.00330638885498,1436633.2513011636,1911338.0
1,1999-12-01,1112762.037,10.003241539001465,1463116.4089096591,1913969.0
1,2000-01-01,1087242.6441,10.003279685974121,1430412.1641263193,1916604.0
1,2000-02-01,1133066.1129,10.003161430358887,1491426.1641755078,1919283.0
1,2000-03-01,1170543.4539,10.00294303894043,1540255.8512666193,1921962.0
1,2000-04-01,1063687.5903,10.002837181091309,1399154.4360689125,1924641.0
1,2000-05-01,1212278.7615,10.002814292907715,1595741.9295211397,1927320.0
1,2000-06-01,1215462.8988,10.002665519714355,1600121.5218189906,1929999.0
1,2000-07-01,1250063.3487,10.002520561218262,1645686.3860662435,1932678.0
1,2000-08-01,1233792.1469999999,10.002395629882812,1624106.102774498,1935357.0
1,2000-09-01,1142894.4591,10.002302169799805,1503810.6786161917,1938036.0
1,2000-10-01,1164377.7774,10.002274513244629,1532282.3974800783,1940715.0
1,2000-11-01,1115666.244,10.002233505249023,1468372.1998538207,1943394.0
1,2000-12-01,1120640.472,10.002182960510254,1474027.4501477873,1946073.0
1,2001-01-01,1186170.4107,10.002197265625,1561176.462424607,1948757.0
1,2001-02-01,1132756.0464,10.002152442932129,1491292.6579871145,1951391.0
1,2001-03-01,1177594.071,10.002083778381348,1549825.9578988452,1954025.0
1,2001-04-01,1105803.4409999999,10.00205135345459,1454975.466676058,1956659.0
1,2001-05-01,1220425.6422,10.002042770385742,1606642.1518709145,1959293.0
1,2001-06-01,1210108.9401,10.001992225646973,1593414.7178484004,1961927.0
1,2001-07-01,1268233.1508,10.001927375793457,1358860.9869990076,1964561.0
1,2001-08-01,1275387.0459,10.002006530761719,1219763.653279288,1967195.0
1,2001-09-01,1153927.4124,10.002144813537598,839852.7011312373,1969829.0
1,2001-10-01,1174888.2081,10.002460479736328,735911.3043956901,1972463.0
1,2001-11-01,1116109.9593,10.002874374389648,574703.9212800736,1975097.0
1,2001-12-01,1087431.3516,10.003419876098633,274853.6749893196,1977731.0
1,2002-01-01,1131566.4642,10.004295349121094,382008.1117279921,1980374.0
1,2002-02-01,1078370.8926,10.005212783813477,508044.6850471655,1983024.0
1,2002-03-01,1156500.4179,10.006062507629395,729190.9942537735,1985674.0
1,2002-04-01,1120902.8457,10.006783485412598,932536.5641036995,1988324.0
1,2002-05-01,1228222.3116,10.007230758666992,1209953.3721307626,1990974.0
1,2002-06-01,1236008.3477999999,10.007366180419922,1307691.2520461392,1993624.0
1,2002-07-01,1307683.0292999998,10.007351875305176,1314489.2713605345,1996274.0
1,2002-08-01,1286051.8881,10.007429122924805,1188019.1412274153,1998924.0
1,2002-09-01,1186853.9013,10.007625579833984,813535.8339171953,2001574.0
1,2002-10-01,1197718.5977999999,10.008243560791016,690524.4486686833,2004224.0
1,2002-11-01,1149700.9296,10.009078979492188,467885.5126941151,2006874.0
1,2002-12-01,1173603.828,10.01025676727295,426479.9133481725,2009524.0
1,2003-01-01,1200896.5245,10.011636734008789,341371.60368977755,2012179.0
1,2003-02-01,1125935.5239,10.013276100158691,508254.93396747165,2014824.0
1,2003-03-01,1193581.4375999998,10.01463794708252,735778.7883181375,2017469.0
1,2003-04-01,1142785.8849,10.015643119812012,900182.4727479937,2020114.0
1,2003-05-01,1249979.1771,10.016261100769043,1229185.1168331346,2022759.0
1,2003-06-01,1252547.0772,10.01623249053955,1362964.8667826692,2025404.0
1,2003-07-01,1325027.5881,10.015859603881836,1347090.1872656478,2028049.0
1,2003-08-01,1308328.5851999999,10.015643119812012,1221696.6320649371,2030694.0
1,2003-09-01,1218419.6304,10.015693664550781,916172.97443826,2033339.0
1,2003-10-01,1238805.5598,10.016286849975586,864186.0104586016,2035984.0
1,2003-11-01,1149450.6963,10.01700210571289,390870.5082084226,2038629.0
1,2003-12-01,1207523.2797,10.018705368041992,381095.86653808114,2041274.0
1,2004-01-01,1166467.5237,10.020606994628906,370428.0364504107,2043921.0
1,2004-02-01,1176548.0229,10.022499084472656,563664.4083674818,2046611.0
